,Values,label
116,0.03414455012678501,Winter
117,0.04068595236704464,Winter
118,0.02535017273127689,Winter
119,0.07811486355218727,Winter
120,0.06740770063606978,Winter
121,0.04557327486399118,Winter
122,0.06309676227241166,Winter
123,0.05329607672840238,Winter
124,0.02579229050478067,Winter
125,0.06854374166769757,Winter
126,0.04638738857893723,Winter
127,0.05256850516893709,Winter
128,0.05239550821188387,Winter
129,0.04303821642878197,Winter
130,0.06798662029322222,Winter
131,0.055499286043853915,Winter
132,0.04726167356077811,Winter
133,0.06709353490016748,Winter
134,0.06928707057665145,Winter
135,0.040898085584507735,Winter
136,0.035909345410257934,Winter
137,0.03207860843713524,Winter
138,0.04871807354353206,Winter
139,0.022792427532234778,Winter
140,0.06851931737862277,Winter
141,0.03575508827455109,Winter
142,0.05406354610563778,Winter
143,0.05295679189126706,Winter
144,0.034559931848867076,Winter
145,0.023157276519237074,Winter
146,0.07013953027053514,Winter
147,0.06500370009919788,Winter
148,0.026170606561291852,Winter
149,0.09870655774399086,Winter
150,0.045527402684416234,Winter
151,0.06435962112119331,Winter
152,0.04779661987461967,Winter
153,0.024576483684352245,Winter
154,0.09156412165814695,Winter
155,0.0798260035099659,Winter
156,0.04201042731995596,Winter
157,0.026816800860927775,Winter
158,0.0071818911284823594,Winter
159,0.04241054481821423,Winter
160,0.07613463918656517,Winter
161,0.0388876274832865,Winter
162,0.04014695858705962,Winter
163,0.0542921636458131,Winter
164,0.04901856663605485,Winter
165,0.026192069543922742,Winter
166,0.08844789432591346,Winter
167,0.04037345158805917,Winter
168,0.02655380117994352,Winter
169,0.048252345154608904,Winter
170,0.0935799882389131,Winter
171,0.05347431303722562,Winter
172,0.0541668307456026,Winter
173,0.05364431539504791,Winter
174,0.06973904543516624,Winter
175,0.06721729582331559,Winter
176,0.0921148326002528,Winter
177,0.034378307815542415,Winter
178,0.060348659938970914,Winter
179,0.053441356331028186,Winter
180,0.026194418863843747,Winter
181,0.010615450599712015,Winter
182,0.019454001948545546,Winter
183,0.05127798961986184,Winter
184,0.08049850557989455,Winter
185,0.05990371451139774,Winter
186,0.022307089676630865,Winter
187,0.022527435760368867,Winter
188,0.06721413725606915,Winter
189,0.06675837183604341,Winter
190,0.018005366938534457,Winter
191,0.06418182272067265,Winter
192,0.03037359845172933,Winter
193,0.08818548899257463,Winter
194,0.06577787683432443,Winter
195,0.03725672336808078,Winter
196,0.061162745161252446,Winter
197,0.017826113210569084,Winter
198,0.03957191155785641,Winter
199,0.045420226937946576,Winter
200,0.03084785285803501,Winter
201,0.05456786297245209,Winter
202,0.04454324212790985,Winter
203,0.03073418422883753,Winter
204,0.06227634411170421,Winter
205,0.02502257806624727,Winter
206,0.026909775363701427,Winter
207,0.048236295026490704,Winter
208,0.03802673241629276,Winter
209,0.07563113888412965,Winter
210,0.12659283883894057,Winter
211,0.03527484113987289,Winter
212,0.059396817377385995,Winter
213,0.046185072598749086,Winter
214,0.056824310339990095,Winter
215,0.0780329277359229,Winter
216,0.04295566163746223,Winter
217,0.024206637131757643,Winter
218,0.07005232938649564,Winter
219,0.052858163149586336,Winter
220,0.02673249514780715,Winter
221,0.06900864774311925,Winter
222,0.08540854726307316,Winter
223,0.027549541116248393,Winter
224,0.028869474439471167,Winter
225,0.0665059034050988,Winter
226,0.036326611230008445,Winter
227,0.07688875068831788,Winter
228,0.02359021169403591,Winter
229,0.06715738332923954,Winter
230,0.04830184601938842,Winter
231,0.04210467550957342,Winter
232,0.05824720925774169,Winter
233,0.020481088045273287,Winter
234,0.06513983596265331,Winter
235,0.039107449371355615,Winter
236,0.04127643468250353,Winter
237,0.08259270952080955,Winter
238,0.03638378396473197,Winter
239,0.052386505205376285,Winter
240,0.05187681617847115,Winter
241,0.028201848258701215,Winter
242,0.03935270404860028,Winter
243,0.04772694329781532,Winter
244,0.037087651319110154,Winter
245,0.05704373532889297,Winter
246,0.030040216110998417,Winter
247,0.09027667194170863,Winter
248,0.05308164201660408,Winter
249,0.08222187085585864,Winter
250,0.03817555930848344,Winter
251,0.043709752372012106,Winter
252,0.04897855919078763,Winter
253,0.051790446601614394,Winter
254,0.07388914226960094,Winter
255,0.06800525267968453,Winter
256,0.0599717653261483,Winter
257,0.0354009270138524,Winter
258,0.033025163590717325,Winter
259,0.050552413290891204,Winter
260,0.08048599212572824,Winter
261,0.0545854393110852,Winter
262,0.06901499673876087,Winter
263,0.0684420351853613,Winter
264,0.0380685360553344,Winter
265,0.051017403107501094,Winter
266,0.018145604384995323,Winter
267,0.05473626607244803,Winter
268,0.1200784182511444,Winter
269,0.04867216808152437,Winter
270,0.060654723981116,Winter
271,0.029491808546259025,Winter
272,0.031209475734570467,Winter
273,0.0197451839614779,Winter
274,0.06887001474834129,Winter
275,0.10571673264991607,Winter
276,0.028490789924052427,Winter
277,0.0629284712782942,Winter
278,0.08327947820332149,Winter
279,0.06371995568515271,Winter
280,0.012111116108794123,Winter
281,0.030320265390497866,Winter
282,0.05329623711295628,Winter
283,0.06999925067684698,Winter
284,0.06101198163839225,Winter
285,0.060590470596689074,Winter
286,0.05672601150441266,Winter
287,0.05813527064400684,Winter
288,0.09951670189834945,Winter
289,0.04121239089892506,Winter
290,0.01696168468277364,Winter
291,0.0463688843119068,Winter
292,0.02754412189040131,Winter
293,0.035528092458945865,Winter
294,0.03846514050496502,Winter
295,0.02182697410887305,Winter
296,0.02672730626384424,Winter
297,0.03417575424978198,Winter
298,0.02116819787496205,Winter
299,0.07470962929255136,Winter
300,0.04850690568642171,Winter
301,0.022442176341279988,Winter
302,0.05764236347222341,Winter
303,0.025362028861982678,Winter
304,0.04005025508290039,Winter
305,0.09318443765873202,Winter
306,0.057929436257030634,Winter
307,0.04205499647718668,Winter
308,0.035610297414169,Winter
309,0.06266466745944699,Winter
310,0.04207207112081969,Winter
311,0.07407849484294915,Winter
312,0.02319329435279551,Winter
313,0.03929063698428041,Winter
314,0.06917229332209768,Winter
315,0.04292590831070822,Winter
316,0.03281760662809256,Winter
317,0.0425592808436398,Winter
318,0.06884359856299802,Winter
319,0.05355476926047799,Winter
320,0.07311855271988575,Winter
321,0.025815521196164398,Winter
322,0.04652621594193585,Winter
323,0.04384530760828232,Winter
324,0.03637601260693096,Winter
325,0.09113681801674997,Winter
326,0.0461595027719243,Winter
327,0.0226416329537205,Winter
328,0.10976836841488925,Winter
329,0.03419785235861304,Winter
330,0.03671937870388481,Winter
331,0.04508731553150569,Winter
332,0.040001628111883826,Winter
333,0.04638842852780581,Winter
334,0.02797033510056319,Winter
335,0.047660634418217655,Winter
336,0.05428528412278252,Winter
337,0.050484694974438325,Winter
338,0.038944839462736386,Winter
339,0.07464997091399633,Winter
340,0.06350708920666005,Winter
341,0.03553591810182985,Winter
342,0.032408290178183814,Winter
343,0.04661723919267673,Winter
344,0.04209908367781057,Winter
345,0.02818322953067286,Winter
346,0.0346550326988251,Winter
347,0.07601709704010401,Winter
348,0.04142859193929721,Winter
349,0.06065841136715622,Winter
350,0.05509810375189632,Winter
351,0.03977992670437126,Winter
352,0.04952454083743531,Winter
353,0.05194139683014081,Winter
354,0.058642960677643866,Winter
355,0.06079385902364877,Winter
356,0.042794703118879146,Winter
357,0.03281210080842785,Winter
358,0.036610411283056,Winter
359,0.035808325790424644,Winter
360,0.048229495819464,Winter
361,0.03595016782681351,Winter
362,0.10315198943558646,Winter
363,0.05154705517966815,Winter
364,0.06627716015767685,Winter
365,0.06761098735166109,Winter
366,0.038347447610223004,Winter
367,0.03969074139604101,Winter
368,0.06465093600752089,Winter
369,0.035818630366383115,Winter
370,0.07739586461764564,Winter
371,0.03796533948799514,Winter
372,0.02988636349871928,Winter
373,0.030334077264308947,Winter
374,0.07631295179502358,Winter
375,0.03245472103936717,Winter
376,0.08966822225451035,Winter
377,0.05256550465003375,Winter
378,0.07309878489463689,Winter
379,0.06237058117418272,Winter
380,0.06290927472333337,Winter
381,0.03286559050746865,Winter
382,0.05196080013430022,Winter
383,0.05800403818581549,Winter
384,0.02625121071585269,Winter
385,0.053081346395121964,Winter
386,0.025260793447204215,Winter
387,0.05703351154239399,Winter
388,0.051035266169253524,Winter
389,0.05930713741270892,Winter
390,0.02825848873791756,Winter
391,0.054961067924982766,Winter
392,0.07115283679952886,Winter
393,0.06121884204438569,Winter
394,0.04404883749130099,Winter
395,0.04913232544844735,Winter
396,0.06309643429525302,Winter
397,0.024269519867292835,Winter
398,0.042372192414005104,Winter
399,0.03191585462172428,Winter
400,0.07966654503679149,Winter
401,0.07248611962701135,Winter
402,0.09554605435544011,Winter
403,0.029654886751052656,Winter
404,0.038012774080131664,Winter
405,0.04788204912609995,Winter
406,0.0847475002503498,Winter
407,0.05204172076683802,Winter
408,0.028165704908372335,Winter
409,0.016994045273117674,Winter
410,0.05754716118813255,Winter
411,0.030042303698789734,Winter
412,0.03165496253978325,Winter
413,0.029834485662831395,Winter
414,0.03404682096977507,Winter
415,0.07723864326433696,Winter
416,0.0535301799182213,Winter
417,0.06369666526766746,Winter
418,0.02441499330041172,Winter
419,0.03416822004663516,Winter
420,0.05466196773418405,Winter
421,0.041106234672154726,Winter
422,0.05948102646722431,Winter
423,0.061580024511346164,Winter
424,0.04128037376707244,Winter
425,0.04574481614458986,Winter
426,0.038481550216975836,Winter
427,0.10052448504766169,Winter
428,0.03409522590364336,Winter
429,0.041735127907387426,Winter
430,0.021291772710995055,Winter
431,0.06451816022239695,Winter
432,0.06460868241945417,Winter
433,0.04728251378013831,Winter
434,0.044736482800043706,Winter
435,0.013632209735968232,Winter
436,0.04685706252803091,Winter
437,0.05095512003700887,Winter
438,0.08715747960333181,Winter
439,0.06958031588500162,Winter
440,0.03370435797350528,Winter
441,0.047996940987190484,Winter
442,0.031723849251857124,Winter
443,0.040278198555926986,Winter
444,0.03905672778990519,Winter
445,0.07735321629793004,Winter
446,0.03073743794093407,Winter
447,0.03851973783223509,Winter
448,0.021661651643788714,Winter
449,0.027439193721194993,Winter
450,0.08555204621177753,Winter
451,0.03602143143439085,Winter
452,0.06569361799158382,Winter
453,0.06706898899998874,Winter
454,0.03195716875416882,Winter
455,0.05713973382304299,Winter
456,0.06934379125789314,Winter
457,0.04576060056345628,Winter
458,0.0650896539732149,Winter
459,0.08532360298779576,Winter
460,0.02208359602741611,Winter
461,0.07988315947963476,Winter
462,0.03466421618951676,Winter
463,0.0633284294414349,Winter
464,0.054189414334458785,Winter
465,0.049822270356559034,Winter
466,0.0049499321422634334,Winter
467,0.05869764710469385,Winter
468,0.03822701941342686,Winter
469,0.05296401567774442,Winter
470,0.023051682534076766,Winter
471,0.028391500198566438,Winter
472,0.05047945773057621,Winter
473,0.04423270016138954,Winter
474,0.036068940050983114,Winter
475,0.048847649103756025,Winter
476,0.07463658491844449,Winter
477,0.0360380014245254,Winter
478,0.01453420658506947,Winter
479,0.08623359476322923,Winter
480,0.0600980354578372,Winter
481,0.06122252333534549,Winter
482,0.04004594723950669,Winter
483,0.07666786832510161,Winter
484,0.06750937711455761,Winter
485,0.03794103283351248,Winter
486,0.07556342695505971,Winter
487,0.04567282102193114,Winter
488,0.06305807994850676,Winter
489,0.066584109086749,Winter
490,0.031742205953705555,Winter
491,0.05009901158454436,Winter
492,0.041677656962678306,Winter
493,0.07613533909748862,Winter
494,0.06080737689586936,Winter
495,0.05274051916627085,Winter
496,0.05906708779541529,Winter
497,0.07489095358731057,Winter
498,0.0294665498720179,Winter
499,0.05268700137839486,Winter
500,0.019369521131925256,Winter
501,0.07427900693000825,Winter
502,0.05531919418197079,Winter
503,0.03069149691701279,Winter
504,0.11523288848033059,Winter
505,0.030266078380939525,Winter
506,0.04483643279597134,Winter
507,0.04863807504649209,Winter
508,0.04558850231075508,Winter
509,0.03099990935556433,Winter
510,0.04546942172648391,Winter
511,0.061019791323058736,Winter
512,0.03682404116529105,Winter
513,0.0656103144675019,Winter
514,0.07775732143985711,Winter
515,0.03354823560685874,Winter
516,0.06544436421971682,Winter
517,0.03984902412816077,Winter
518,0.08922682396569065,Winter
519,0.048341154651562905,Winter
520,0.051190835347106556,Winter
521,0.03011128303249743,Winter
522,0.04804202745061105,Winter
523,0.04638892072390646,Winter
524,0.009610710214131811,Winter
525,0.06550950302475725,Winter
526,0.044759252211833155,Winter
527,0.024136361664774245,Winter
528,0.0416097653056076,Winter
529,0.07327046864151958,Winter
530,0.08575745530463488,Winter
531,0.03930564451935783,Winter
532,0.01540846840852375,Winter
533,0.08091065697240998,Winter
534,0.018727349263536853,Winter
535,0.041894915562189106,Winter
536,0.03389441301149437,Winter
537,0.08483631656126982,Winter
538,0.037861832498030004,Winter
539,0.04109955759340212,Winter
540,0.05384761850021549,Winter
541,0.019351168585989557,Winter
542,0.060420652574194204,Winter
543,0.034162111888808376,Winter
544,0.025655560236678737,Winter
545,0.06990217578316059,Winter
546,0.07487043550524143,Winter
547,0.053134399221562115,Winter
548,0.08973963330494904,Winter
549,0.02370579915577497,Winter
550,0.038238279027789174,Winter
551,0.0756368665820158,Winter
552,0.04063066979985473,Winter
553,0.06302370589503223,Winter
554,0.06656581989415458,Winter
555,0.015049603528148065,Winter
556,0.07407771901109428,Winter
557,0.019072130776434056,Winter
558,0.05508699920975281,Winter
559,0.08935508024796088,Winter
560,0.042370371973094414,Winter
561,0.07914234110133943,Winter
562,0.05929722564424322,Winter
563,0.07742221452829656,Winter
564,0.03020021978886822,Winter
565,0.05616373339921879,Winter
566,0.03926228707854366,Winter
567,0.02367818990447097,Winter
568,0.02304828352692901,Winter
569,0.041802090243718046,Winter
570,0.024476727145644164,Winter
571,0.0538163786166623,Winter
572,0.03952162722476058,Winter
573,0.023814655638215707,Winter
574,0.04065516456230134,Winter
575,0.0643008721822668,Winter
576,0.05127560594064453,Winter
577,0.035316762298534046,Winter
578,0.055276388765540155,Winter
579,0.00985744259454813,Winter
580,0.056667554656173735,Winter
581,0.05327967971264028,Winter
582,0.05585857225637948,Winter
583,0.051818353913130534,Winter
584,0.03189838417967471,Winter
585,0.07459532986201033,Winter
586,0.03475451123481985,Winter
587,0.05329270510492809,Winter
588,0.024468101116952926,Winter
589,0.03256849934610452,Winter
590,0.04823775007482763,Winter
591,0.031707522272024856,Winter
592,0.019868768977652926,Winter
593,0.056874742231507194,Winter
594,0.06806072705484748,Winter
595,0.03268403750980585,Winter
596,0.03741311715943563,Winter
597,0.040024840066558265,Winter
598,0.02895272867151044,Winter
599,0.04537913580070386,Winter
600,0.04395887919422625,Winter
601,0.06209718767088339,Winter
602,0.07649786620098954,Winter
603,0.04205833911848622,Winter
604,0.06565016320922736,Winter
605,0.026938233426693794,Winter
606,0.03832589350629875,Winter
607,0.060241088191424805,Winter
608,0.044492820984104474,Winter
609,0.04269758094676978,Winter
610,0.03145298185945842,Winter
611,0.06158094171820847,Winter
612,0.08463982232806139,Winter
613,0.030158434442852655,Winter
614,0.06725842488699284,Winter
615,0.03276157598971981,Winter
616,0.049197136072045775,Winter
617,0.06432663848773029,Winter
618,0.060753387559473584,Winter
619,0.05200199545234842,Winter
620,0.05768844041582111,Winter
621,0.03783920512626085,Winter
622,0.04566178183333741,Winter
623,0.04051766016238941,Winter
624,0.049080299902768645,Winter
625,0.06020525345327618,Winter
626,0.06290330815485883,Winter
627,0.03984979018112073,Winter
628,0.03335598444786349,Winter
629,0.07767043294970198,Winter
630,0.07617902519937098,Winter
631,0.0585894768520336,Winter
632,0.05416307991513088,Winter
633,0.04477677548464609,Winter
634,0.0716625380321527,Winter
635,0.05185231746302554,Winter
636,0.06239276180662609,Winter
637,0.06368341875617309,Winter
638,0.10992385845539146,Winter
639,0.06904170764563633,Winter
640,0.03436794302644573,Winter
641,0.08668487089570892,Winter
642,0.05674548710733469,Winter
643,0.05551489665100889,Winter
644,0.09720052737629495,Winter
645,0.06286439587264075,Winter
646,0.014572455865209267,Winter
647,0.03770571399107604,Winter
648,0.016430059138913742,Winter
649,0.05702360647463966,Winter
650,0.05893368604691622,Winter
651,0.030633690494012936,Winter
652,0.03819355299132632,Winter
653,0.05331652933735052,Winter
654,0.044882292673413184,Winter
655,0.04334075980257257,Winter
656,0.04226242696855413,Winter
657,0.08102139259004554,Winter
658,0.06020093961761387,Winter
659,0.050660997943512864,Winter
660,0.08662248041449655,Winter
661,0.03969853165734296,Winter
662,0.03153312990397752,Winter
663,0.013822133764516674,Winter
664,0.0609152560641273,Winter
665,0.07352706475102756,Winter
666,0.06618193743166403,Winter
667,0.04592809916272481,Winter
668,0.047907370042222945,Winter
669,0.03620205574706585,Winter
670,0.023657934087387193,Winter
671,0.037658174176457844,Winter
672,0.03651420451309299,Winter
673,0.0404443233055401,Winter
674,0.05788456269790732,Winter
675,0.09295971107192866,Winter
676,0.057019277610498256,Winter
677,0.013506515780760144,Winter
678,0.05414123231181699,Winter
679,0.09155288668340143,Winter
680,0.09216381673927815,Winter
681,0.07038215232720846,Winter
682,0.03148127308440553,Winter
683,0.019885370739553265,Winter
684,0.10326214379673518,Winter
685,0.020454586210684692,Winter
686,0.03533666404650899,Winter
687,0.030380933466532627,Winter
688,0.01679192007891249,Winter
689,0.04265621763458978,Winter
690,0.02494509728001261,Winter
691,0.07815409694689326,Winter
692,0.03256229217823407,Winter
693,0.06557136156998122,Winter
694,0.02652368548334281,Winter
695,0.06989572313080523,Winter
696,0.08824470902802886,Winter
697,0.020240023740926837,Winter
698,0.038433663162988005,Winter
699,0.05310282065509103,Winter
700,0.025702352872958713,Winter
701,0.030693050653911348,Winter
702,0.022057325812507852,Winter
703,0.03321729209051824,Winter
704,0.04567212733399342,Winter
705,0.04337483390258711,Winter
706,0.03105408893359766,Winter
707,0.09769534307052435,Winter
708,0.03794859489608417,Winter
709,0.041783738750632154,Winter
710,0.02708507607220946,Winter
711,0.05352916502157934,Winter
712,0.03409385773666628,Winter
713,0.030409781633945143,Winter
714,0.035379636407933276,Winter
715,0.034061607570709466,Winter
716,0.05823837630090983,Winter
717,0.05077890780990589,Winter
718,0.07814356490197243,Winter
719,0.04920704028932212,Winter
720,0.06029493165818152,Winter
721,0.01535548188949401,Winter
722,0.06833199784866373,Winter
723,0.029287625361121658,Winter
724,0.03382632094870898,Winter
725,0.04538143759480637,Winter
726,0.07909464026915879,Winter
727,0.02185550181798326,Winter
728,0.031191843094433947,Winter
729,0.058173151053114866,Winter
730,0.05932442072610844,Winter
731,0.03555808658688554,Winter
732,0.02133519302799934,Winter
733,0.07046304047479494,Winter
734,0.018108082408343933,Winter
735,0.07605570697805344,Winter
736,0.04100003473866773,Winter
737,0.029966734986739785,Winter
738,0.0701087592907721,Winter
739,0.02872025411790137,Winter
740,0.06636349935454361,Winter
741,0.07550756321877208,Winter
742,0.06943270345689288,Winter
743,0.029780359311756304,Winter
744,0.05351026043415742,Winter
745,0.05698884106748129,Winter
746,0.01195704753570015,Winter
747,0.08871238388557183,Winter
748,0.04832512122303019,Winter
749,0.07767559571510624,Winter
750,0.039702088895632336,Winter
751,0.05812627684346389,Winter
752,0.06267872838402452,Winter
753,0.053006542104571765,Winter
754,0.027029553786611364,Winter
755,0.044790412244578734,Winter
756,0.043995053086609406,Winter
757,0.061944593250556235,Winter
758,0.02969669122273278,Winter
759,0.0646713832092395,Winter
760,0.042776266560808046,Winter
761,0.040173780358793695,Winter
762,0.08550986800779667,Winter
763,0.03539987932397474,Winter
764,0.03848978933560939,Winter
765,0.04030975251321914,Winter
766,0.047036743709405776,Winter
767,0.04522340064220865,Winter
768,0.055213881286028055,Winter
769,0.03560441155303841,Winter
770,0.08518269960484232,Winter
771,0.027157095641692032,Winter
772,0.06496041515552545,Winter
773,0.03859314906895281,Winter
774,0.09365234481911613,Winter
775,0.043765452015701256,Winter
776,0.050682457431532144,Winter
777,0.05660966267873919,Winter
778,0.061007998576000436,Winter
779,0.06366139450120527,Winter
780,0.038196777190014485,Winter
781,0.033640335037688325,Winter
782,0.033904713177930784,Winter
783,0.06738675372654379,Winter
784,0.030627904504410296,Winter
785,0.012072468752826044,Winter
786,0.07841027712717968,Winter
787,0.019923884091202472,Winter
788,0.04520947743295432,Winter
789,0.037902220411607686,Winter
790,0.08022720959368386,Winter
791,0.07344594240385682,Winter
792,0.04419598023872315,Winter
793,0.08915884181282069,Winter
794,0.044678232911008045,Winter
795,0.04206383792409156,Winter
796,0.052353866197624666,Winter
797,0.04129015887961554,Winter
798,0.06062095595971071,Winter
799,0.044283940764977575,Winter
800,0.031226647380526336,Winter
801,0.0894796680899181,Winter
802,0.047063824593640044,Winter
803,0.07084194137238237,Winter
804,0.053737476306351804,Winter
805,0.07136286436919584,Winter
806,0.031119003663931416,Winter
807,0.07135619014573541,Winter
808,0.04367068634661685,Winter
809,0.08617789270702975,Winter
810,0.0512965310180012,Winter
811,0.05541461399273768,Winter
812,0.07330317891050228,Winter
813,0.034259814613491396,Winter
814,0.05672670953853927,Winter
815,0.046318599813377714,Winter
816,0.053101513776116466,Winter
817,0.03448711122213172,Winter
818,0.07270976871321426,Winter
819,0.043346444780545966,Winter
820,0.06462634703207652,Winter
821,0.032751753162066126,Winter
822,0.04556243195951008,Winter
823,0.05438554401523649,Winter
824,0.06232884074685374,Winter
825,0.0550929990284349,Winter
826,0.07058947525682979,Winter
827,0.04286463975368559,Winter
828,0.059116381275885546,Winter
829,0.08355925004211989,Winter
830,0.06828082708021249,Winter
831,0.09195102429617229,Winter
832,0.023701034201441054,Winter
833,0.06892705333204766,Winter
834,0.051885640456834206,Winter
835,0.04929524798810197,Winter
836,0.0709680518463478,Winter
837,0.10732461967178628,Winter
838,0.028380397512623376,Winter
839,0.04790702377441014,Winter
840,0.07864729772795531,Winter
841,0.055706873456147755,Winter
842,0.09142114937170975,Winter
843,0.05135935292611145,Winter
844,0.03859933174191208,Winter
845,0.019228370932410244,Winter
846,0.02349712578514217,Winter
847,0.05231169538365114,Winter
848,0.06000173601729522,Winter
849,0.07348976504745654,Winter
850,0.04951008830445478,Winter
851,0.03357754375593941,Winter
852,0.014732278730173892,Winter
853,0.01975665965390805,Winter
854,0.053298358954666655,Winter
855,0.04132708734947972,Winter
856,0.031227531358823057,Winter
857,0.033062061492921645,Winter
858,0.03551259731533239,Winter
859,0.03570718066051312,Winter
860,0.03169349472176497,Winter
861,0.07650022142788704,Winter
862,0.061534156341344445,Winter
863,0.03713699540732365,Winter
864,0.05174516630642009,Winter
865,0.06532916194558672,Winter
866,0.06671371704138693,Winter
867,0.024785481176724158,Winter
868,0.04567155271864334,Winter
869,0.05250554149206492,Winter
870,0.04510732128199093,Winter
871,0.07342431934663397,Winter
872,0.07801593992524734,Winter
873,0.041940627304360004,Winter
874,0.06775041414179557,Winter
875,0.03923530338915446,Winter
876,0.07185885820431408,Winter
877,0.04389841270440963,Winter
878,0.05947843850613864,Winter
879,0.08976671063283687,Winter
880,0.05029836597674875,Winter
881,0.06181598776211284,Winter
882,0.08782826472807934,Winter
883,0.0697930763916765,Winter
884,0.03671884753412269,Winter
885,0.0647085745801284,Winter
886,0.027589454645508778,Winter
887,0.032651274056212404,Winter
888,0.04204227610273361,Winter
889,0.06461604770276874,Winter
890,0.06604238329397177,Winter
891,0.1008209822991444,Winter
892,0.02171971501847733,Winter
893,0.0665077055860149,Winter
894,0.06673903872089235,Winter
895,0.04406464301388651,Winter
896,0.043496124510812445,Winter
897,0.009323363039936371,Winter
898,0.10247407337469294,Winter
899,0.020616216120185476,Winter
900,0.05880541924850459,Winter
901,0.06310851278372562,Winter
902,0.03536486180503556,Winter
903,0.008894858280583416,Winter
904,0.05758499054588824,Winter
905,0.04032785637418852,Winter
906,0.06313061620931348,Winter
907,0.03500190139289994,Winter
908,0.060512963937759574,Winter
909,0.029293487968319744,Winter
910,0.043423503326896505,Winter
911,0.03702854550535568,Winter
912,0.08397031590844067,Winter
913,0.10060099926189164,Winter
914,0.06325049195206105,Winter
915,0.05149594480443029,Winter
916,0.029076702191358748,Winter
917,0.040467106929008706,Winter
918,0.03540733075716686,Winter
919,0.033280582894886265,Winter
920,0.0471938907052058,Winter
921,0.022119612913468516,Winter
922,0.03738489487176683,Winter
923,0.08291174985651191,Winter
924,0.04791956354413359,Winter
925,0.0910620497015911,Winter
926,0.03655667835621577,Winter
927,0.04424105708013385,Winter
928,0.04985061292169235,Winter
929,0.07158415232223511,Winter
930,0.028877973224844852,Winter
931,0.09979783053200264,Winter
