,Values,Legend
73,160.83594450005333,Normal
74,65.15465902789259,Normal
75,108.82019816404518,Normal
76,102.54051506836743,Normal
77,72.37107655661633,Normal
78,65.19894563243116,Normal
79,165.79969479945927,Normal
80,86.58570639784364,Normal
81,56.137366837841064,Normal
82,81.25467674844248,Normal
83,88.04345328935305,Normal
84,48.684322587197855,Normal
85,75.12149977861505,Normal
86,56.627841344748674,Normal
87,65.97979144651532,Normal
88,48.16749833266553,Normal
89,196.9708553695127,Normal
90,126.793524962499,Normal
91,128.92715386737686,Normal
92,141.02482143896518,Normal
93,112.41337838265474,Normal
94,106.89102763519094,Normal
95,46.68545363892634,Normal
96,79.70508125993109,Normal
97,123.77782392949126,Normal
98,66.3417876470592,Normal
99,64.7958713424499,Normal
100,114.79311988225585,Normal
101,149.61002154104798,Normal
102,75.97872744036094,Normal
103,190.00638137235336,Normal
104,122.41536546679853,Normal
105,175.7651813593117,Normal
106,47.59435208522233,Normal
107,97.14764826922192,Normal
108,87.47408606219723,Normal
109,71.5345279270649,Normal
110,71.9873288350265,Normal
111,218.47208357768685,Normal
112,119.8222968407819,Normal
113,73.70727754902958,Normal
114,49.26188465740205,Normal
115,121.53239037779662,Normal
116,148.31798399304841,Normal
117,126.70339185265371,Normal
118,97.92760388929744,Normal
119,123.85627164850207,Normal
120,111.30255437133164,Normal
121,105.9070871161511,Normal
122,44.29377620401388,Normal
123,92.16554101990768,Normal
124,105.08683542988203,Normal
125,74.21343553828092,Normal
126,198.69879903218498,Normal
127,120.85300357938829,Normal
128,128.34698496155295,Normal
129,23.14920486576838,Normal
130,219.39465245305223,Normal
131,152.57806427031235,Normal
132,101.06595540665353,Normal
133,105.92931201899397,Normal
134,62.35273979969112,Normal
135,198.81479964087902,Normal
136,203.29510964167403,Normal
137,228.01420101755636,Normal
138,81.68692791708641,Normal
139,99.78994031048343,Normal
140,145.14414307575154,Normal
141,73.47997586044777,Normal
142,158.187435011781,Normal
143,106.16314380126003,Normal
144,59.82705897349018,Normal
145,109.19173231753712,Normal
146,107.26400149031441,Normal
147,176.85883381747811,Normal
148,77.10050528767535,Normal
149,148.39324640910874,Normal
150,62.725764359616775,Normal
151,112.38205493797639,Normal
152,99.89055250423836,Normal
153,57.39111832121422,Normal
154,105.45555993986538,Normal
155,66.26246885314887,Normal
156,70.91976773728868,Normal
157,89.0371922227914,Normal
158,142.78040224808166,Normal
159,108.0493623187026,Normal
160,177.36700787457363,Normal
161,174.50327289442592,Normal
162,43.129830244911005,Normal
163,187.20229943010887,Normal
164,91.95087658983695,Normal
165,113.72073831199158,Normal
166,79.84720712247534,Normal
167,96.57073455077656,Normal
168,105.43310452784218,Normal
169,85.73797830068527,Normal
170,181.26665676757602,Normal
171,122.56863656948696,Normal
172,115.40566457599415,Normal
173,82.67131839990853,Normal
174,160.1274579842396,Normal
175,114.40580126022851,Normal
176,92.99039940031348,Normal
177,166.8389124803312,Normal
178,103.81354316815415,Normal
179,56.278054468217015,Normal
180,46.354735582830465,Normal
181,104.14665717990789,Normal
182,50.67302266196435,Normal
183,70.20482074163188,Normal
184,139.79740891028763,Normal
185,108.92610806610267,Normal
186,120.32481056297767,Normal
187,91.94487467229118,Normal
188,63.81646314249861,Normal
189,70.34068863859332,Normal
190,98.8833389867534,Normal
191,116.05588904910297,Normal
192,139.01735666466445,Normal
193,98.31671822291024,Normal
194,92.84355417167204,Normal
195,109.18412327027886,Normal
196,157.23868869816667,Normal
197,83.29572720183506,Normal
198,134.70023792751283,Normal
199,71.28607932368448,Normal
200,99.01506355617234,Normal
201,91.53294568763384,Normal
202,79.08295316057183,Normal
203,80.59419575905773,Normal
204,117.80735843976372,Normal
205,143.47974841500607,Normal
206,57.20168398011863,Normal
207,111.45035906228556,Normal
208,106.80788431655535,Normal
209,82.84958879357504,Normal
210,194.25554347255846,Normal
211,30.548819042912154,Normal
212,111.10032512109751,Normal
213,72.13160960912052,Normal
214,106.35087347793278,Normal
215,72.57652849881389,Normal
216,88.03441935752485,Normal
217,151.2465681818283,Normal
218,125.41131396693818,Normal
219,237.9292705006415,Normal
220,88.51156829174923,Normal
221,86.25482985207299,Normal
222,205.5858666758244,Normal
223,99.11046109769173,Normal
224,142.21128730160135,Normal
225,80.01058586676831,Normal
226,75.35521859758914,Normal
227,65.93730226655595,Normal
228,47.69484106164078,Normal
229,43.91387919012333,Normal
230,148.96605387363908,Normal
231,59.974141128343305,Normal
232,83.79957129090353,Normal
233,109.60720405112856,Normal
234,193.2858058103845,Normal
235,130.34234510869803,Normal
236,51.07740177411363,Normal
237,143.07477526039094,Normal
238,108.31603036039195,Normal
239,72.7302078091892,Normal
240,114.35420342198907,Normal
241,174.6949621866655,Normal
242,87.22777519518951,Normal
243,87.93365224006652,Normal
244,68.81546054281527,Normal
245,101.13645044846469,Normal
246,79.80849738900493,Normal
247,88.43759813197441,Normal
248,34.07995325701473,Normal
249,68.65576953740626,Normal
250,140.6230439246702,Normal
251,160.16817626931547,Normal
252,82.24173808985799,Normal
253,30.175320369008254,Normal
254,74.9804543692118,Normal
255,41.74511295922996,Normal
256,88.18157292078817,Normal
257,70.27031535278343,Normal
258,101.83169522549532,Normal
259,52.213432903294965,Normal
260,59.96644460140782,Normal
261,107.87697146381332,Normal
262,110.1925479181788,Normal
263,130.41311675687706,Normal
264,73.92785480937673,Normal
265,103.68050849706498,Normal
266,112.76081292098633,Normal
267,86.95235572735581,Normal
268,74.05189176792148,Normal
269,75.5667238120955,Normal
270,73.8662409490699,Normal
271,116.86636265429053,Normal
272,106.45562588235634,Normal
273,55.35637703177058,Normal
274,168.72512835265314,Normal
275,135.83893351140446,Normal
276,55.59818674633663,Normal
277,109.53213576818035,Normal
278,107.50077437579019,Normal
279,44.51392263401084,Normal
280,80.52899713895106,Normal
281,80.8827901443988,Normal
282,162.9199401320902,Normal
283,53.31749113438698,Normal
284,75.02893896802888,Normal
285,209.19471182737584,Normal
286,93.5168622572875,Normal
287,83.8289514394921,Normal
288,170.25599915864393,Normal
289,75.0544366745565,Normal
290,114.537933906103,Normal
291,91.34478877192502,Normal
292,150.66037091717524,Normal
293,108.89113341291848,Normal
294,47.084895027677476,Normal
295,96.63057275095923,Normal
296,65.06166849916585,Normal
297,39.50803648460785,Normal
298,70.15525179161222,Normal
299,84.5347517460212,Normal
300,108.57263118932961,Normal
301,114.09659012854719,Normal
302,108.471637473775,Normal
303,108.0753655139233,Normal
304,180.41557871707138,Normal
305,29.366949486723463,Normal
306,151.25022363877488,Normal
307,52.023793898842236,Normal
308,63.03585696044692,Normal
309,52.77616406129647,Normal
310,119.03466649916038,Normal
311,145.31911005397012,Normal
312,68.26202457249731,Normal
313,98.56426813146071,Normal
314,115.55021319732228,Normal
315,149.82793062518328,Normal
316,153.22724508203294,Normal
317,97.0383535912684,Normal
318,44.03067187520747,Normal
319,128.34911271022912,Normal
320,98.19621775796172,Normal
321,87.96236140747688,Normal
322,112.846766072598,Normal
323,74.7958231750135,Normal
324,146.70017255774155,Normal
325,148.96394000531564,Normal
326,58.8720689066904,Normal
327,115.38459541400667,Normal
328,73.39301107246216,Normal
329,68.55933907100622,Normal
330,20.51762099254323,Normal
331,77.16634005296629,Normal
332,91.79029455617675,Normal
333,192.40955015912857,Normal
334,78.33695688358651,Normal
335,129.41432171314864,Normal
336,106.3878817499801,Normal
337,99.55812156969283,Normal
338,75.43336900638019,Normal
339,117.7729438039397,Normal
340,66.76630848533718,Normal
341,121.65970824483813,Normal
342,109.86672750875383,Normal
343,115.17486352757045,Normal
344,89.19576466789269,Normal
345,200.16031871307644,Normal
346,82.27767507056079,Normal
347,77.4030643628529,Normal
348,116.83336201302328,Normal
349,69.82429920588302,Normal
350,74.32855222684523,Normal
351,87.1507721121283,Normal
352,208.07963455269822,Normal
353,83.77192575018435,Normal
354,84.59027243440661,Normal
355,88.13787550717691,Normal
356,44.27655878601237,Normal
357,60.42214063827182,Normal
358,57.64456210245886,Normal
359,83.5378553274914,Normal
360,118.1915701468614,Normal
361,126.57681817559006,Normal
362,129.86764562730986,Normal
363,45.55525541481896,Normal
364,131.07140881884888,Normal
365,124.2026478054642,Normal
366,145.55075914585694,Normal
367,70.16037151813981,Normal
368,119.76194837312546,Normal
369,109.52412712684912,Normal
370,169.7012519324502,Normal
371,55.5319583893174,Normal
372,49.24462824800516,Normal
373,78.12714457474247,Normal
374,113.59319399611,Normal
375,47.63983367359214,Normal
376,49.162036638218254,Normal
377,111.33203959495287,Normal
378,59.359680740814895,Normal
379,73.88483484388486,Normal
380,104.55557835417102,Normal
381,74.46058525319516,Normal
382,100.48962131623043,Normal
383,63.49456638106112,Normal
384,183.96166134676525,Normal
385,113.54275424136202,Normal
386,76.87728745689012,Normal
387,71.94658985861874,Normal
388,110.9146667785129,Normal
389,141.67178642109675,Normal
390,101.01763960409697,Normal
391,133.88420569337825,Normal
392,205.45175543013636,Normal
393,106.8883018037132,Normal
394,62.45713993754216,Normal
395,98.29628250091713,Normal
396,173.9984615054331,Normal
397,115.53915177633269,Normal
398,150.25639911744875,Normal
399,137.05040919863237,Normal
400,104.65212793859168,Normal
401,81.81160673781592,Normal
402,106.43576785552143,Normal
403,171.54838264751677,Normal
404,55.536436849369665,Normal
405,57.944854682587234,Normal
406,60.96362532294612,Normal
407,69.97951042494752,Normal
408,102.3880343209937,Normal
409,115.4170615975065,Normal
410,68.46231553507249,Normal
411,94.4471313204771,Normal
412,56.83461613032249,Normal
413,122.43218596885072,Normal
414,103.4111551629046,Normal
415,108.6149606347381,Normal
416,77.68031587496472,Normal
417,117.9755816424279,Normal
418,43.02272057611683,Normal
419,70.8744524174613,Normal
420,170.46603443621927,Normal
421,74.84464444389201,Normal
422,135.01358328703856,Normal
423,169.5417631674418,Normal
424,63.35706317102997,Normal
425,142.63126040648143,Normal
426,109.38185439894683,Normal
427,114.71539605144066,Normal
428,133.18888972753805,Normal
429,135.08768457080964,Normal
430,87.18344163264132,Normal
431,86.22857104936095,Normal
432,167.23190404945655,Normal
433,139.75371191687307,Normal
434,106.12005584368488,Normal
435,78.03136095334953,Normal
436,241.77071146195073,Normal
437,63.120720308300726,Normal
438,118.2351335198726,Normal
439,63.074412656457845,Normal
440,32.986087858748206,Normal
441,141.15201583826095,Normal
442,122.55484134975912,Normal
443,88.91412690612154,Normal
444,74.54593627601635,Normal
445,50.427904942335275,Normal
446,149.4703968157225,Normal
447,147.04722112348477,Normal
448,143.59415027558717,Normal
449,118.0955511068025,Normal
450,153.533903527422,Normal
451,86.8917011195475,Normal
452,74.33365065529817,Normal
453,64.087457967939,Normal
454,90.30637713692335,Normal
455,164.4103752167099,Normal
456,189.43532871194955,Normal
457,39.49620935539597,Normal
458,71.5170914448189,Normal
459,72.99177957489195,Normal
460,105.13775383886482,Normal
461,110.26383617357165,Normal
462,81.0249519105284,Normal
463,98.21340000903477,Normal
464,142.2228348041308,Normal
465,97.48871951192172,Normal
466,185.52674693871143,Normal
467,33.296951437689096,Normal
468,101.42785805303879,Normal
469,178.7839092360401,Normal
470,142.90229275193118,Normal
471,123.5773086711668,Normal
472,96.57441767241298,Normal
473,67.41855949546574,Normal
474,142.57248249432328,Normal
475,32.14136642300216,Normal
476,110.35542801412996,Normal
477,180.21190531635528,Normal
478,143.95602326939795,Normal
479,144.60453700472962,Normal
480,79.24887613852837,Normal
481,110.24203354360532,Normal
482,117.17414828278555,Normal
483,127.04966393567513,Normal
484,143.0962978544167,Normal
485,77.14233653714031,Normal
486,149.47022969212955,Normal
487,69.27060984815208,Normal
488,69.33278825347593,Normal
489,245.2100511662116,Normal
490,63.96242792083645,Normal
491,72.98137425489661,Normal
492,113.41205307033641,Normal
493,151.15545113693346,Normal
494,117.70942867946353,Normal
495,70.1691281739378,Normal
496,111.11405662141675,Normal
497,136.6941683053262,Normal
498,85.15582231672346,Normal
499,143.58912488238173,Normal
500,165.01163537686298,Normal
501,39.18815599271809,Normal
502,82.87540091583455,Normal
503,114.37767788808101,Normal
504,114.54569791684925,Normal
505,81.87717899536283,Normal
506,117.89497535866317,Normal
507,93.00766422690522,Normal
508,108.82287462341156,Normal
509,101.8641111455287,Normal
510,138.72111639753382,Normal
511,184.50913535241506,Normal
512,159.85935805064972,Normal
513,138.01807471973865,Normal
514,139.98470577845788,Normal
515,172.28575352037134,Normal
516,62.973269713170886,Normal
517,104.76658364555865,Normal
518,70.33383915254817,Normal
519,93.84337978602875,Normal
520,104.11666973794107,Normal
521,88.70404197841108,Normal
522,119.83445490954345,Normal
523,65.20486225659276,Normal
524,60.586802508442304,Normal
525,165.54933384965932,Normal
526,96.74831322636864,Normal
527,97.6591588288637,Normal
528,66.42596016970631,Normal
529,155.84898934387016,Normal
530,118.1978141147153,Normal
531,68.26926416887434,Normal
532,44.702261780072014,Normal
533,139.15613128296505,Normal
534,68.98772967044495,Normal
535,141.0844223822515,Normal
536,71.45230244298781,Normal
537,92.26937577784743,Normal
538,98.63305512332512,Normal
539,167.1519234491612,Normal
540,86.75654006156074,Normal
541,121.96504376613444,Normal
542,111.18095862696048,Normal
543,88.47970759682728,Normal
544,78.44668200129405,Normal
545,40.28870882214111,Normal
546,133.10616412339843,Normal
547,129.62144798088792,Normal
548,129.5290151047514,Normal
549,79.71162644444081,Normal
550,84.93302351366538,Normal
551,95.23234162068108,Normal
552,158.9166708346417,Normal
553,175.34086132297017,Normal
554,83.49868970463658,Normal
555,131.75230192302877,Normal
556,82.01078838605117,Normal
557,91.76182380236595,Normal
558,79.74612094472135,Normal
559,116.0736172781558,Normal
560,84.60975713395234,Normal
561,40.97674999273668,Normal
562,89.43186921136838,Normal
563,63.634525637778545,Normal
564,124.48269654957659,Normal
565,60.86406981062408,Normal
566,147.00606218190546,Normal
567,75.5068596734365,Normal
568,166.73985728071204,Normal
569,53.81254626938247,Normal
570,86.69115282004715,Normal
571,64.85948785635465,Normal
572,90.35384485765518,Normal
573,176.86991923260112,Normal
574,111.52305332558376,Normal
575,110.92288903748855,Normal
576,47.67988995254067,Normal
577,67.9873948152062,Normal
578,69.81543790427867,Normal
579,175.51682519288232,Normal
580,114.79545184973644,Normal
581,105.62837899502189,Normal
582,50.99084684543715,Normal
583,111.7786035271928,Normal
584,118.53345657815666,Normal
585,143.41005836699128,Normal
586,119.06324327130957,Normal
587,47.75800783317082,Normal
588,100.49036487171037,Normal
589,70.17036271579227,Normal
590,103.31537011807242,Normal
591,74.59153032793998,Normal
592,75.83702664925563,Normal
593,117.5165465593974,Normal
594,117.75643594727077,Normal
595,132.33437826811712,Normal
596,78.13800945527505,Normal
597,128.3301362558657,Normal
598,155.64764369193742,Normal
599,116.00263838947347,Normal
600,114.89739143852191,Normal
601,71.3562682121885,Normal
602,135.1282096998622,Normal
603,82.46157321425237,Normal
604,79.01797490110357,Normal
605,65.51701652756572,Normal
606,124.34832062767343,Normal
607,62.00186629095467,Normal
608,148.64482606510222,Normal
609,123.66381420779088,Normal
610,100.40534529325134,Normal
611,102.14408376905654,Normal
612,95.08864868313842,Normal
613,108.3856442933726,Normal
614,98.83338513320861,Normal
615,96.09931536049602,Normal
616,194.8918472029747,Normal
617,73.64185124416319,Normal
618,180.4435241405847,Normal
619,61.94809667289658,Normal
620,151.14191300397152,Normal
621,85.48378738963254,Normal
622,138.3554822546822,Normal
623,49.3768371948637,Normal
624,90.65625856150903,Normal
625,120.48058124347135,Normal
626,139.55940314427568,Normal
627,97.86704930299929,Normal
628,71.02875941115465,Normal
629,117.77175137287556,Normal
630,159.666415938386,Normal
631,81.89540099141317,Normal
632,92.27801856237083,Normal
633,95.68533358463009,Normal
634,79.85005539160973,Normal
635,80.2105754890348,Normal
636,236.00407424811362,Normal
637,99.99786333762874,Normal
638,94.18402717098186,Normal
639,82.36467799518363,Normal
640,68.28104957054677,Normal
641,65.85731758399173,Normal
642,164.74543979236793,Normal
643,104.5054398713902,Normal
644,113.31906867541903,Normal
645,94.4440441514562,Normal
646,97.19213259404171,Normal
647,80.14019055492675,Normal
648,127.40961162641467,Normal
649,139.04259721157075,Normal
650,129.95428801009808,Normal
651,110.73003010181331,Normal
652,94.44363633870597,Normal
653,103.12409790309081,Normal
654,65.69232839567742,Normal
655,51.12265532741148,Normal
656,66.05509258588361,Normal
657,92.08503162165901,Normal
658,110.70600730525095,Normal
659,101.67126679419457,Normal
660,95.20620045443674,Normal
661,68.74250198491941,Normal
662,96.47271410099056,Normal
663,163.97762575205644,Normal
664,94.93345335027595,Normal
665,57.10095321712796,Normal
666,101.98588575895668,Normal
667,90.73066418479608,Normal
668,86.2296098251416,Normal
669,110.34088518731603,Normal
670,108.44141973594498,Normal
671,159.28006261462846,Normal
672,171.2829834914601,Normal
673,113.96012992712923,Normal
674,133.9858651095313,Normal
675,42.38000887954765,Normal
676,113.95371480551107,Normal
677,103.38044615861286,Normal
678,93.49822050213422,Normal
679,118.8850216855352,Normal
680,125.88720156929293,Normal
681,99.88028321800616,Normal
682,54.59780603577547,Normal
683,36.10428808847522,Normal
684,54.48627502833696,Normal
685,149.8135091632309,Normal
686,200.39951465504296,Normal
687,95.04512529676455,Normal
688,161.74394676521607,Normal
689,117.9838107249597,Normal
690,105.76687979674,Normal
691,103.41653957333904,Normal
692,87.61960008107,Normal
693,89.14471723544301,Normal
694,75.19153827029739,Normal
695,127.8905424353315,Normal
696,109.79991272936567,Normal
697,120.23981812091463,Normal
698,54.21420781190439,Normal
699,73.56117037496217,Normal
700,163.23728288556242,Normal
701,115.68187474782259,Normal
702,53.1178201331507,Normal
703,90.85143530998333,Normal
704,110.66381523732682,Normal
705,74.40398885735526,Normal
706,83.99492243216532,Normal
707,131.13922508589198,Normal
708,59.43992731922278,Normal
709,139.19289472975356,Normal
710,135.10573064682944,Normal
711,91.18514930455143,Normal
712,86.15016897389559,Normal
713,63.367929969396,Normal
714,81.82987453405485,Normal
715,93.97528265728195,Normal
716,144.15187333317562,Normal
717,91.85381401038174,Normal
718,87.71013785398021,Normal
719,124.72097527434158,Normal
720,80.23489926224825,Normal
721,72.37120045429397,Normal
722,108.83477268508052,Normal
723,177.43105422142762,Normal
724,93.28898744309183,Normal
725,181.293447945435,Normal
726,75.23058954586972,Normal
727,74.74184230599155,Normal
728,176.16053537109647,Normal
729,74.84354857235857,Normal
730,100.56290991683066,Normal
731,64.01845332329005,Normal
732,70.66988601907194,Normal
733,150.92844081420472,Normal
734,104.84835665903874,Normal
735,147.1549142782056,Normal
736,84.44384628694483,Normal
737,137.01511609702052,Normal
738,97.43796199588148,Normal
739,109.74220975320117,Normal
740,113.164172367182,Normal
741,121.58115151769789,Normal
742,98.91999980508659,Normal
743,56.16948610673476,Normal
744,85.6732431741746,Normal
745,52.75323993723019,Normal
746,86.51573700496014,Normal
747,93.46467282744426,Normal
748,97.45227176606187,Normal
749,78.2651569613226,Normal
750,104.40154516970875,Normal
751,100.9587081778934,Normal
752,116.88378327579554,Normal
753,172.72655695131402,Normal
754,105.89998386893424,Normal
755,137.8247595571527,Normal
756,97.47498446376179,Normal
757,78.18652528867177,Normal
758,150.96479052546243,Normal
759,150.37422649110343,Normal
760,155.7756037945329,Normal
761,110.49998631136759,Normal
762,97.76648681555662,Normal
763,184.1073001836409,Normal
764,89.44812510830874,Normal
765,113.0803359652555,Normal
766,109.91528844304794,Normal
767,53.2791829914009,Normal
768,188.42432342885385,Normal
769,79.36877184678227,Normal
770,91.35710277042669,Normal
771,132.3713986688349,Normal
772,186.917609526615,Normal
773,63.35614386652911,Normal
774,53.86898415706702,Normal
775,80.60631835154932,Normal
776,163.52373893827826,Normal
777,30.130282117997243,Normal
778,158.2377472164306,Normal
779,122.37299443643049,Normal
780,158.85442165519737,Normal
781,105.40847581997835,Normal
782,90.95703031166747,Normal
783,88.48733774003392,Normal
784,123.16364317556628,Normal
785,120.33876554558265,Normal
786,93.36973924672216,Normal
787,104.21197949256836,Normal
788,82.75548104595218,Normal
789,71.20465127611557,Normal
790,139.39018313537784,Normal
791,92.91727040420444,Normal
792,111.2076278040112,Normal
793,99.24325611714131,Normal
794,208.67095288007746,Normal
795,113.37148886393882,Normal
796,111.50203314447484,Normal
797,119.37774016585884,Normal
798,65.51725970059418,Normal
799,65.82347096527967,Normal
800,46.52860244138761,Normal
801,83.56311006611907,Normal
802,88.8941750442707,Normal
803,60.688657115931875,Normal
804,128.3165938443395,Normal
805,56.42996492000603,Normal
806,130.05471401135446,Normal
807,139.5978071972991,Normal
808,211.737694891231,Normal
809,110.89676012859637,Normal
810,92.13785358024559,Normal
811,76.80900752785064,Normal
812,43.647461242356364,Normal
813,96.89454893832297,Normal
814,86.72060321143658,Normal
815,62.452533760058,Normal
816,107.7682291353156,Normal
817,87.29088010504417,Normal
818,99.86291280471153,Normal
819,40.54828079595485,Normal
820,143.7693349079032,Normal
821,87.02520286838642,Normal
822,113.76945139768009,Normal
823,119.7087182478933,Normal
824,82.5418866390154,Normal
825,77.69590830196505,Normal
826,159.97351402517546,Normal
827,129.81847827457975,Normal
828,122.09802665636268,Normal
829,166.42302196402267,Normal
830,78.88736393286702,Normal
831,116.63190696820666,Normal
832,158.08852870256436,Normal
833,99.80600335834716,Normal
834,88.73433043800166,Normal
835,35.46137017948316,Normal
836,88.43734875872384,Normal
837,124.07261504006499,Normal
838,88.3031668686334,Normal
839,157.7555167773834,Normal
840,91.81318787295322,Normal
841,131.41336333804907,Normal
842,152.61681069887302,Normal
843,188.2446756753032,Normal
844,145.10270007804456,Normal
845,74.89137561459604,Normal
846,85.30390498207272,Normal
847,172.40445777885833,Normal
848,104.3154949606764,Normal
849,106.57837573767947,Normal
850,41.33624485392469,Normal
851,87.37823244829563,Normal
852,152.1275498208791,Normal
853,65.98664847086098,Normal
854,113.1218713231133,Normal
855,65.65864345745081,Normal
856,71.797073509383,Normal
857,69.62962739923651,Normal
858,123.72796649213407,Normal
859,91.09271978923469,Normal
860,94.75555223833902,Normal
861,136.4100842463932,Normal
862,89.97446069553067,Normal
863,85.99529567018494,Normal
864,157.88103833171627,Normal
865,117.2692907437552,Normal
866,68.79965716270078,Normal
867,99.26364962209512,Normal
868,107.25710512405851,Normal
869,104.1609457623258,Normal
870,95.46941487193267,Normal
871,219.4399938663348,Normal
872,128.56885855878963,Normal
873,172.73571941783013,Normal
874,150.54283100376855,Normal
875,136.02393494280324,Normal
876,55.052824689891196,Normal
877,126.80600424628176,Normal
878,125.90302529518877,Normal
879,171.8543242355729,Normal
880,201.24765038322164,Normal
881,62.03222075808404,Normal
882,117.13509205962687,Normal
883,59.78979997791931,Normal
884,43.2087632811845,Normal
885,136.65743461721036,Normal
886,83.65783411909807,Normal
887,98.47222264725052,Normal
888,113.60554171844238,Normal
889,73.43786056348469,Normal
890,82.26876495025905,Normal
891,53.14390680860996,Normal
892,121.37617535173278,Normal
893,167.0454311457103,Normal
894,97.94570911688129,Normal
895,141.00165111710226,Normal
896,120.24759194903251,Normal
897,74.2440996285458,Normal
898,56.715622291644124,Normal
899,93.9249736794506,Normal
900,106.03340698087669,Normal
901,118.85708007653892,Normal
902,135.43547336710705,Normal
903,142.97264456783196,Normal
904,138.99277160943228,Normal
905,104.97934367491368,Normal
906,85.54096142212873,Normal
907,106.20362772548741,Normal
908,68.79249516499496,Normal
909,75.78518346669182,Normal
910,164.5543752898909,Normal
911,79.40904746261702,Normal
912,79.4813335960624,Normal
913,125.31194413733627,Normal
914,70.74235047691694,Normal
915,143.98358275516074,Normal
916,107.12735222288971,Normal
917,129.1910049723801,Normal
918,65.33665760877966,Normal
919,79.47462250101772,Normal
920,110.63351515525355,Normal
921,90.61450881801872,Normal
922,57.99615372976684,Normal
923,119.83610544224602,Normal
924,120.2500019626773,Normal
925,83.55948488735483,Normal
926,46.32913030253407,Normal
927,45.74488595981779,Normal
928,144.44906618281576,Normal
929,148.58873023022045,Normal
930,142.82944273700704,Normal
931,80.08234680508953,Normal
932,75.25317763567827,Normal
933,155.71810116684557,Normal
934,70.17534153647756,Normal
935,70.61028447055492,Normal
936,76.25167661042128,Normal
937,75.55165980474654,Normal
938,157.0585791943874,Normal
939,98.21331942753773,Normal
940,85.56593668026687,Normal
941,90.41230878464242,Normal
942,82.82250972663275,Normal
943,60.363887159528325,Normal
944,232.97547278341636,Normal
945,71.1876807115363,Normal
946,66.4637837016029,Normal
947,82.48565811554758,Normal
948,122.10203235944653,Normal
949,28.95792848695183,Normal
950,121.42188216727334,Normal
951,71.46766732584751,Normal
952,161.81709942167853,Normal
953,191.9977112686875,Normal
954,118.04994552783171,Normal
955,70.07024124395522,Normal
956,75.9345093039685,Normal
957,102.15233304421952,Normal
958,106.19808262968763,Normal
959,88.76671942933186,Normal
960,148.52318168976305,Normal
961,126.33643945357744,Normal
962,90.47189338044625,Normal
963,112.83511361970041,Normal
964,189.85683623264728,Normal
965,46.657700376724264,Normal
966,84.91118918469972,Normal
967,146.7490045766465,Normal
968,112.38676883750378,Normal
969,50.97146883898097,Normal
970,158.27036740506827,Normal
971,126.0882876444949,Normal
972,136.6226095576343,Normal
973,54.186942103072845,Normal
974,64.31174222439934,Normal
975,139.0514756651285,Normal
976,136.70720140365978,Normal
977,97.31753777239592,Normal
978,76.79199257062417,Normal
979,80.2830735983387,Normal
980,95.0507392199895,Normal
981,100.62056103485531,Normal
982,67.21980441538038,Normal
983,122.72677350130203,Normal
984,75.90389362488342,Normal
985,44.18599767169081,Normal
986,100.14576372373283,Normal
987,148.7448396876907,Normal
988,95.38426414089639,Normal
989,144.90643849277868,Normal
990,72.58555979916224,Normal
991,129.91127706910257,Normal
992,37.09993988453107,Normal
993,144.80334610773434,Normal
994,103.81740552708133,Normal
995,78.73058793042463,Normal
996,121.2932186891496,Normal
997,97.07530079341424,Normal
998,108.54406815742713,Normal
999,56.419827798642494,Normal
