,Values,label
169,0.17185799592536866,Winter
170,0.1654664222000135,Winter
171,0.1496116364310685,Winter
172,0.19363530837590465,Winter
173,0.2172500804949622,Winter
174,0.1335444166033484,Winter
175,0.23334858954581023,Winter
176,0.1445021315580778,Winter
177,0.27967448491841523,Winter
178,0.24330646712640272,Winter
179,0.18490989138390038,Winter
180,0.2508249643072493,Winter
181,0.24977606828914883,Winter
182,0.2191452613551019,Winter
183,0.21638017128209225,Winter
184,0.16717489352715692,Winter
185,0.24961349840671782,Winter
186,0.24759586244317133,Winter
187,0.22860894667050324,Winter
188,0.16318461134482326,Winter
189,0.18749308039428447,Winter
190,0.17572104994502982,Winter
191,0.27104278500263623,Winter
192,0.2518742760484264,Winter
193,0.25437209549883777,Winter
194,0.20926747672510104,Winter
195,0.27141372037367956,Winter
196,0.27288467075455275,Winter
197,0.1976432302153412,Winter
198,0.14423395603767175,Winter
199,0.22836689133842666,Winter
200,0.23135630802366242,Winter
201,0.18339249492381127,Winter
202,0.168243937529495,Winter
203,0.17114860019843514,Winter
204,0.18104347581645952,Winter
205,0.21525477080671923,Winter
206,0.29952577615670883,Winter
207,0.20675776115194783,Winter
208,0.22181922581289715,Winter
209,0.16055469175116144,Winter
210,0.2362851772367105,Winter
211,0.2640601622838983,Winter
212,0.1419551919807644,Winter
213,0.23172983598432467,Winter
214,0.18728846169029423,Winter
215,0.17919648262486668,Winter
216,0.1917510801829266,Winter
217,0.15399525471038691,Winter
218,0.1820789793579674,Winter
219,0.2085342449903199,Winter
220,0.3084250840410956,Winter
221,0.13227962746306,Winter
222,0.1544451452721024,Winter
223,0.1913068956651582,Winter
224,0.21340599040874061,Winter
225,0.23519067090825096,Winter
226,0.23526691506825367,Winter
227,0.18630132939993896,Winter
228,0.1711865767650021,Winter
229,0.14944789855099547,Winter
230,0.19626982108050928,Winter
231,0.22141297468190518,Winter
232,0.24093735849216558,Winter
233,0.19647009569916749,Winter
234,0.16273188118410647,Winter
235,0.14412512731702354,Winter
236,0.3237630747608921,Winter
237,0.20058182912184913,Winter
238,0.1814438274648135,Winter
239,0.13915287021130807,Winter
240,0.19190754433633245,Winter
241,0.2373403348952834,Winter
242,0.22511708778001935,Winter
243,0.19227569411404405,Winter
244,0.17018153554430435,Winter
245,0.1898684132172283,Winter
246,0.16086796478131696,Winter
247,0.15194963516095947,Winter
248,0.19076296258902992,Winter
249,0.17177166204939787,Winter
250,0.15516324045136615,Winter
251,0.1636136875703382,Winter
252,0.23989334247981747,Winter
253,0.313488038397121,Winter
254,0.16714749463404233,Winter
255,0.2013551718844428,Winter
256,0.18460898647499557,Winter
257,0.16952867034177255,Winter
258,0.138422534976239,Winter
259,0.23589454792254036,Winter
260,0.20619750495497075,Winter
261,0.2528752373611639,Winter
262,0.21344196473776939,Winter
263,0.19939759306279248,Winter
264,0.1824333068146102,Winter
265,0.1821851104793048,Winter
266,0.18162375218250487,Winter
267,0.16240398675237983,Winter
268,0.22342915436011618,Winter
269,0.22071576002393412,Winter
270,0.19037666178534607,Winter
271,0.20480849124154693,Winter
272,0.1963253922939498,Winter
273,0.22400350111793854,Winter
274,0.47077531692654806,Winter
275,0.2612518129512851,Winter
276,0.17772103010693438,Winter
277,0.1706577803304818,Winter
278,0.2828797989144153,Winter
279,0.2507619625169389,Winter
280,0.2487262511651859,Winter
281,0.23066013014222436,Winter
282,0.1650231980437466,Winter
283,0.16766537066238177,Winter
284,0.16254142362009366,Winter
285,0.22340645385017258,Winter
286,0.20575518820594513,Winter
287,0.2732064602000378,Winter
288,0.1794307144732459,Winter
289,0.2014363892935847,Winter
290,0.13747537898410006,Winter
291,0.1709098717806348,Winter
292,0.16460659915964082,Winter
293,0.19926437913978073,Winter
294,0.21803801984836052,Winter
295,0.21150327405809008,Winter
296,0.1443619364743665,Winter
297,0.19700607326439906,Winter
298,0.1819021357325955,Winter
299,0.24180847549056778,Winter
300,0.21301366621954848,Winter
301,0.19231385152227648,Winter
302,0.27075453981599773,Winter
303,0.34572550647580214,Winter
304,0.29171880441378273,Winter
305,0.16506165999648711,Winter
306,0.22401931480656023,Winter
307,0.3290700571084427,Winter
308,0.17110246286659184,Winter
309,0.1292890152138253,Winter
310,0.20780196967588188,Winter
311,0.23828888371198326,Winter
312,0.17565795752464677,Winter
313,0.12187515197976466,Winter
314,0.23893298521551368,Winter
315,0.17516119771442906,Winter
316,0.1732401691478367,Winter
317,0.1802287356485919,Winter
318,0.19886927563031953,Winter
319,0.194026470793189,Winter
320,0.27553882756160325,Winter
321,0.2218721186669576,Winter
322,0.15331014375124763,Winter
323,0.2630614305829533,Winter
324,0.17730576345625237,Winter
325,0.1297543788249015,Winter
326,0.18017382432500245,Winter
327,0.32043873398821715,Winter
328,0.2639489162018661,Winter
329,0.2030149381300419,Winter
330,0.2281473275896902,Winter
331,0.15209766725834412,Winter
332,0.2187119594770641,Winter
333,0.2163924014144828,Winter
334,0.21936559842969403,Winter
335,0.1722148061007982,Winter
336,0.17894684482155085,Winter
337,0.27016316674987717,Winter
338,0.1506230439967675,Winter
339,0.18820277838130334,Winter
340,0.23763803147070678,Winter
341,0.20048026065099175,Winter
342,0.17315163751729717,Winter
343,0.18548005683538393,Winter
344,0.19580497037264225,Winter
345,0.21257351304459848,Winter
346,0.23125720033478192,Winter
347,0.20560718490576835,Winter
348,0.257991993820884,Winter
349,0.18545670322082602,Winter
350,0.14961683638163814,Winter
351,0.2265439455333866,Winter
352,0.16654356341747234,Winter
353,0.28841279666829817,Winter
354,0.13959048376929936,Winter
355,0.21543958522303527,Winter
356,0.21171006650379817,Winter
357,0.14200178917586603,Winter
358,0.1789958325874189,Winter
359,0.19026007226014707,Winter
360,0.20762925170546165,Winter
361,0.19120880630626608,Winter
362,0.18326517828734817,Winter
363,0.1802835741226685,Winter
364,0.2393979395358076,Winter
365,0.19439968643132202,Winter
366,0.22309165275926413,Winter
367,0.1322250941959768,Winter
368,0.1850193751992223,Winter
369,0.2634341994214181,Winter
370,0.3276418645275756,Winter
371,0.2576184384688514,Winter
372,0.15889281120054546,Winter
373,0.17955857931091038,Winter
374,0.1990069252628725,Winter
375,0.29374331059514214,Winter
376,0.2814723894923239,Winter
377,0.16334238166581078,Winter
378,0.13773523827902495,Winter
379,0.23999687854415508,Winter
380,0.1436220945205749,Winter
381,0.185014314706088,Winter
382,0.1651034691736244,Winter
383,0.2177901803566772,Winter
384,0.20325612423289816,Winter
385,0.18083263935959437,Winter
386,0.3216960794791501,Winter
387,0.24031490016211338,Winter
388,0.24810111369115082,Winter
389,0.2225808908965752,Winter
390,0.17926979491295067,Winter
391,0.22091935655405703,Winter
392,0.31198809586579035,Winter
393,0.2964452057171926,Winter
394,0.2301161529570227,Winter
395,0.14566772859189275,Winter
396,0.13704326700270153,Winter
397,0.207655346543277,Winter
398,0.19692395732081755,Winter
399,0.2903745062225538,Winter
400,0.2087355360936548,Winter
401,0.1884216633002958,Winter
402,0.17413020364316373,Winter
403,0.15746067870707922,Winter
404,0.12874475114599,Winter
405,0.1412338343770115,Winter
406,0.23126042041415076,Winter
407,0.2916110801378645,Winter
408,0.21768729557531274,Winter
409,0.18614013212664388,Winter
410,0.18618369722045022,Winter
411,0.20233475942390303,Winter
412,0.17800042705355715,Winter
413,0.22994361558001455,Winter
414,0.23405405509802907,Winter
415,0.30603069170840513,Winter
416,0.1658058528077221,Winter
417,0.1642039017762362,Winter
418,0.194764054778136,Winter
419,0.23931666489537445,Winter
420,0.1565983022883113,Winter
421,0.17763582134324835,Winter
422,0.16488427186601196,Winter
423,0.23551532614459061,Winter
424,0.1946952534234822,Winter
425,0.2521668330967627,Winter
426,0.24183873933156091,Winter
427,0.3697658542462943,Winter
428,0.1252712661324866,Winter
429,0.24039083788837148,Winter
430,0.14854286079400986,Winter
431,0.14925183272561893,Winter
432,0.19993199010390625,Winter
433,0.26921637599787235,Winter
434,0.16313946342949007,Winter
435,0.18207633243351337,Winter
436,0.203112351574821,Winter
437,0.23291336401038715,Winter
438,0.2602945175482886,Winter
439,0.20227867902073415,Winter
440,0.2373474115613833,Winter
441,0.22223667043147174,Winter
442,0.27278146254780633,Winter
443,0.18168381175646542,Winter
444,0.17348991531687874,Winter
445,0.2335913481855461,Winter
446,0.21998960302987386,Winter
447,0.2617538999237761,Winter
448,0.19656277862673588,Winter
449,0.18299647363264196,Winter
450,0.24291756440289883,Winter
451,0.2016923068647627,Winter
452,0.2170678676309622,Winter
453,0.1933265728443918,Winter
454,0.1744801410518478,Winter
455,0.16187956029820744,Winter
456,0.19124023725606284,Winter
457,0.3074376843296234,Winter
458,0.15048933126027272,Winter
459,0.2093172074760531,Winter
460,0.20254284208381934,Winter
461,0.2255409027052354,Winter
462,0.2364511980654644,Winter
463,0.21160208024576105,Winter
464,0.2680288931376271,Winter
465,0.1616143480838731,Winter
466,0.19166679818806573,Winter
467,0.19779905901402545,Winter
468,0.17665137448332707,Winter
469,0.25731497172516166,Winter
470,0.16482926548778193,Winter
471,0.20383985393031168,Winter
472,0.30188334876296974,Winter
473,0.16725632472415222,Winter
474,0.179615530212123,Winter
475,0.2731954189959575,Winter
476,0.14232205164482037,Winter
477,0.1825399931517374,Winter
478,0.2284408857776315,Winter
479,0.17798660947918737,Winter
480,0.19106580908285434,Winter
481,0.1854977187045336,Winter
482,0.254985410717288,Winter
483,0.1959817201853633,Winter
484,0.1862667848562653,Winter
485,0.30812033120376237,Winter
486,0.19492700374485739,Winter
487,0.19948737165778144,Winter
488,0.31152745888696104,Winter
489,0.2497921890933561,Winter
490,0.18892770570282477,Winter
491,0.1463961657409989,Winter
492,0.17217434416452204,Winter
493,0.2284984161073041,Winter
494,0.18104507754057197,Winter
495,0.20933924090426917,Winter
496,0.18019556018966482,Winter
497,0.22055575367910712,Winter
498,0.19902005149609198,Winter
499,0.2167587186458257,Winter
500,0.26382754864842173,Winter
501,0.3424856679441951,Winter
502,0.18945879716355668,Winter
503,0.22215809542223752,Winter
504,0.15009089882527507,Winter
505,0.23132519277535035,Winter
506,0.23122292699187735,Winter
507,0.1960276346752992,Winter
508,0.1666396257568269,Winter
509,0.19562783351320728,Winter
510,0.2378761181045101,Winter
511,0.19592367376423078,Winter
512,0.18118779969535237,Winter
513,0.20920972001708393,Winter
514,0.19491673014181204,Winter
515,0.19248765254505767,Winter
516,0.18569820699748418,Winter
517,0.1573862018423229,Winter
518,0.15870426170102525,Winter
519,0.2548901965897822,Winter
520,0.15761297246564349,Winter
521,0.16070219257125995,Winter
522,0.26948199377244614,Winter
523,0.1750047431381747,Winter
524,0.2365449105676113,Winter
525,0.279559384589074,Winter
526,0.200303674030887,Winter
527,0.23853217937268947,Winter
528,0.19338781734088448,Winter
529,0.16109159622777777,Winter
530,0.24075141590653384,Winter
531,0.17790677341599181,Winter
532,0.17342142884207087,Winter
533,0.1458331638414665,Winter
534,0.1475957017534337,Winter
535,0.19279140773612286,Winter
536,0.18054463435961815,Winter
537,0.21668769642897567,Winter
538,0.26205396471003445,Winter
539,0.15109897047674134,Winter
540,0.17960958245833258,Winter
541,0.195878345526262,Winter
542,0.17235752865370985,Winter
543,0.18048326126402575,Winter
544,0.1965521162780485,Winter
545,0.15967491279657808,Winter
546,0.1392721734030038,Winter
547,0.2366601997362756,Winter
548,0.1670249320103726,Winter
549,0.2952907497233388,Winter
550,0.3363010505533227,Winter
551,0.23976200557102015,Winter
552,0.19836216661805067,Winter
553,0.31868708959193703,Winter
554,0.16734207362817707,Winter
555,0.15531040306990362,Winter
556,0.14827341866309351,Winter
557,0.1753897397407384,Winter
558,0.25635686420715365,Winter
559,0.15560277031777084,Winter
560,0.24682653101429491,Winter
561,0.3312087014327378,Winter
562,0.22844483742269345,Winter
563,0.13860020016990904,Winter
564,0.18670313888778078,Winter
565,0.2228609339286855,Winter
566,0.15941149644369612,Winter
567,0.17258181551555404,Winter
568,0.22583939604338854,Winter
569,0.18903525241837235,Winter
570,0.19740655232351678,Winter
571,0.21947870546462944,Winter
572,0.18095198302662385,Winter
573,0.21346971183307656,Winter
574,0.22454256819749208,Winter
575,0.2045954655660645,Winter
576,0.1879849417201646,Winter
577,0.1735535855140516,Winter
578,0.14529979344185345,Winter
579,0.2045643376068968,Winter
580,0.22243550596941117,Winter
581,0.2721342992604856,Winter
582,0.2552083206411313,Winter
583,0.1686314884586207,Winter
584,0.1762719260918592,Winter
585,0.15354912137184326,Winter
586,0.14113440876094263,Winter
587,0.16125577903338015,Winter
588,0.19290503742279896,Winter
589,0.1828345569847593,Winter
590,0.22628603029624733,Winter
591,0.16064357257372053,Winter
592,0.20077526458630476,Winter
593,0.30156440756566755,Winter
594,0.18501585982359664,Winter
595,0.3310422672039972,Winter
596,0.22341658085167648,Winter
597,0.19197643491800448,Winter
598,0.20155347733281304,Winter
599,0.17963836746032036,Winter
600,0.24227364828239906,Winter
601,0.22845355527535627,Winter
602,0.20301804387361247,Winter
603,0.22459741238942008,Winter
604,0.15008375180553815,Winter
605,0.1762072891107061,Winter
606,0.2692102956306669,Winter
607,0.24276981806157605,Winter
608,0.21960567436670347,Winter
609,0.21860463183212642,Winter
610,0.17334699092333522,Winter
611,0.20216251215983627,Winter
612,0.17018425383079483,Winter
613,0.27691047223506937,Winter
614,0.20711533631220852,Winter
615,0.25920009129313726,Winter
616,0.15313956295077483,Winter
617,0.2679376102506166,Winter
618,0.16330974851506203,Winter
619,0.1542617215335997,Winter
620,0.21103737972161496,Winter
621,0.216033275911792,Winter
622,0.17648080500222035,Winter
623,0.1907265102103599,Winter
624,0.18827892510039285,Winter
625,0.1938538012953191,Winter
626,0.23953812127193794,Winter
627,0.22845713574696247,Winter
628,0.1887982145137328,Winter
629,0.1960009028281498,Winter
630,0.18923439445352458,Winter
631,0.23848123998495052,Winter
632,0.14107146898982165,Winter
633,0.23852481929545058,Winter
634,0.1889714180020757,Winter
635,0.23029611591104582,Winter
636,0.3365296066949869,Winter
637,0.19044672291475584,Winter
638,0.19854384856036536,Winter
639,0.15059045346238653,Winter
640,0.19696259702482694,Winter
641,0.14928599120354813,Winter
642,0.25784543378891905,Winter
643,0.1800064070205049,Winter
644,0.1377928109098442,Winter
645,0.27245486967819876,Winter
646,0.16070101702529258,Winter
647,0.1859931335886721,Winter
648,0.16859854275258146,Winter
649,0.16026472016394572,Winter
650,0.20685522393439337,Winter
651,0.2586406757543379,Winter
652,0.16323662624744031,Winter
653,0.21202091803751436,Winter
654,0.1938724672335871,Winter
655,0.264852994652447,Winter
656,0.26619945880153717,Winter
657,0.15152860453795067,Winter
658,0.23720839890079976,Winter
659,0.2718688053605727,Winter
660,0.19294882337691216,Winter
661,0.24528980175560924,Winter
662,0.19661121827659292,Winter
663,0.1723307901864912,Winter
664,0.19276203119546834,Winter
665,0.20632533859157137,Winter
666,0.15644031627395893,Winter
667,0.24391776808652926,Winter
668,0.1774729734191577,Winter
669,0.2210915923671444,Winter
670,0.15424606777871908,Winter
671,0.152544143081016,Winter
672,0.3126734200988255,Winter
673,0.16622983307422268,Winter
674,0.1650264905238681,Winter
675,0.15186088369842438,Winter
676,0.28744988640879116,Winter
677,0.17956134877148783,Winter
678,0.1392960757214188,Winter
679,0.14541257290565646,Winter
680,0.21954407574762913,Winter
681,0.13242861288373797,Winter
682,0.2706932192920479,Winter
683,0.24708021870539007,Winter
684,0.20529818274650552,Winter
685,0.12668131232235888,Winter
686,0.20747315712658904,Winter
687,0.19539949626766578,Winter
688,0.25317030686830944,Winter
689,0.1771783518234461,Winter
690,0.17087531419771185,Winter
691,0.2776006440942028,Winter
692,0.28492960622146807,Winter
693,0.14911403204327045,Winter
694,0.26944151461487564,Winter
695,0.21259187279816566,Winter
696,0.2941280885819333,Winter
697,0.18183041657603075,Winter
698,0.17997696900301918,Winter
699,0.17359346401693596,Winter
700,0.21542733196801034,Winter
701,0.24645084012526208,Winter
702,0.2337617405380931,Winter
703,0.27807702184358185,Winter
704,0.1723347993282526,Winter
705,0.21258722840817584,Winter
706,0.1497124826632334,Winter
707,0.22950050487452106,Winter
708,0.23128150489164673,Winter
709,0.22753960517133082,Winter
710,0.17447827774258062,Winter
711,0.1547366782399969,Winter
712,0.17608728618419123,Winter
713,0.2336787009242436,Winter
714,0.14759413127704596,Winter
715,0.1616010931693862,Winter
716,0.1635580738120561,Winter
717,0.16903713195045678,Winter
718,0.15185875497480933,Winter
719,0.18193340336233604,Winter
720,0.17928879144260845,Winter
721,0.18828390408998025,Winter
722,0.19637521493156673,Winter
723,0.1859139849723107,Winter
724,0.13709083852314635,Winter
725,0.22830185356632343,Winter
726,0.16979586257156182,Winter
727,0.13369448129803496,Winter
728,0.34303122045042533,Winter
729,0.26555144456352686,Winter
730,0.30074851715151246,Winter
731,0.2364339013507896,Winter
732,0.20401584295274003,Winter
733,0.14737384641346823,Winter
734,0.19528442924220418,Winter
735,0.28991744201353536,Winter
736,0.23364108563338942,Winter
737,0.3312130867961771,Winter
738,0.1782815852462143,Winter
739,0.19060308873785708,Winter
740,0.2505558721965227,Winter
741,0.22096452064948452,Winter
742,0.2235260844763028,Winter
743,0.17027769431429096,Winter
744,0.1951450058036155,Winter
745,0.17829614206747402,Winter
746,0.2165934010756505,Winter
747,0.2417667303047406,Winter
748,0.14589524637803494,Winter
749,0.286302303527574,Winter
750,0.17857022563942104,Winter
751,0.18568260628398403,Winter
752,0.1638359889447602,Winter
753,0.15192891884393978,Winter
754,0.19981364898044673,Winter
755,0.21720627987094954,Winter
756,0.20609728908100286,Winter
757,0.14195547471936634,Winter
758,0.17489341286581456,Winter
759,0.20999948013912617,Winter
760,0.25427643367160774,Winter
761,0.19832813208950806,Winter
762,0.19070410792619796,Winter
763,0.19587483114034976,Winter
764,0.14798433583723014,Winter
765,0.1562634777757589,Winter
766,0.2113173924201397,Winter
767,0.14314379535395286,Winter
768,0.16071759789504803,Winter
769,0.19202496393611268,Winter
770,0.23993039352857481,Winter
771,0.17973087212036432,Winter
772,0.18609126453117744,Winter
773,0.3482319672972939,Winter
774,0.18404028433602,Winter
775,0.1930358293015671,Winter
776,0.1861437657949811,Winter
777,0.21089300370475128,Winter
778,0.1766039613938677,Winter
779,0.15552882407317337,Winter
780,0.16982099373847825,Winter
781,0.18146146679219444,Winter
782,0.22264116639820636,Winter
783,0.2908228997569537,Winter
784,0.1763094705004647,Winter
785,0.21441175895536285,Winter
786,0.1562885524535062,Winter
787,0.23423911696812755,Winter
788,0.2836707366011066,Winter
789,0.1633371046241952,Winter
790,0.318278946395761,Winter
791,0.17936698761070505,Winter
792,0.1825424750668756,Winter
793,0.1933422161376988,Winter
794,0.18442429123863768,Winter
795,0.2869393305787541,Winter
796,0.26755554412935634,Winter
797,0.18863783437722315,Winter
798,0.22021472867034853,Winter
799,0.149763565774533,Winter
800,0.19115609341017298,Winter
801,0.25852954756968277,Winter
802,0.19885661962304627,Winter
803,0.20980460358255282,Winter
804,0.22150462473806526,Winter
805,0.2547889766335351,Winter
806,0.19702466678472422,Winter
807,0.27845676410390335,Winter
808,0.14583162252356277,Winter
809,0.16987846242604066,Winter
810,0.1804513160013828,Winter
811,0.17949737480504746,Winter
812,0.23135501635135491,Winter
813,0.2002366420190792,Winter
814,0.23979759296913541,Winter
815,0.18853870854942406,Winter
816,0.14451925356756867,Winter
817,0.17621630058174304,Winter
818,0.2806958437120594,Winter
819,0.20685054413522264,Winter
820,0.2862818524573753,Winter
821,0.2412716373853975,Winter
822,0.20215884228839712,Winter
823,0.19709780554668713,Winter
824,0.3865049341691455,Winter
825,0.17349811078817484,Winter
826,0.2087119207521849,Winter
827,0.15777099605713288,Winter
828,0.14091482444755274,Winter
829,0.24546830533376301,Winter
830,0.1942548921493572,Winter
831,0.12265828105950675,Winter
832,0.2329808609384323,Winter
833,0.29225289096082513,Winter
834,0.20006534127444237,Winter
835,0.27660573835297425,Winter
836,0.2000288689871402,Winter
837,0.22855717165026737,Winter
838,0.22210520981043552,Winter
839,0.3100085844699941,Winter
840,0.18542738819750532,Winter
841,0.21220477279115285,Winter
842,0.2083464080523313,Winter
843,0.16963249431691196,Winter
844,0.26437869942828374,Winter
845,0.2774786594713175,Winter
846,0.19721702218536336,Winter
847,0.18800361792465392,Winter
848,0.21496367603055916,Winter
849,0.17138890496771758,Winter
850,0.1813896328929397,Winter
851,0.1524740267295555,Winter
852,0.22080518158312146,Winter
853,0.18211109655008098,Winter
854,0.1728287758835768,Winter
855,0.21554378353379003,Winter
856,0.2614168899561317,Winter
857,0.2591248972364689,Winter
858,0.18894752418518723,Winter
859,0.21113128019580238,Winter
860,0.2088804586552725,Winter
861,0.16020804884218323,Winter
862,0.2481382914046451,Winter
863,0.17366533520336974,Winter
864,0.3007480392820625,Winter
865,0.1896689995197168,Winter
866,0.12352625775736942,Winter
867,0.20849399825142848,Winter
868,0.2635618716501596,Winter
869,0.19595687624270075,Winter
870,0.176218655926914,Winter
871,0.21171051193083223,Winter
872,0.15789228450801665,Winter
873,0.21752563418493012,Winter
874,0.1700823482551,Winter
875,0.19387985898468474,Winter
876,0.2307429153169891,Winter
877,0.2836992412206214,Winter
878,0.1475336880721897,Winter
879,0.19032774882073575,Winter
880,0.27412647112622446,Winter
881,0.3379390415183789,Winter
882,0.11458253073507901,Winter
883,0.21947984497897743,Winter
884,0.2071309314475433,Winter
885,0.18218525871514832,Winter
886,0.2135036946803618,Winter
887,0.24879685679930308,Winter
888,0.23541165637447925,Winter
889,0.14073343895905105,Winter
890,0.22723355058956263,Winter
891,0.31009424913115796,Winter
892,0.17527033234082118,Winter
893,0.18033218862163436,Winter
894,0.25363533573515995,Winter
895,0.2008340929886648,Winter
896,0.3237117768423674,Winter
897,0.22246439004093016,Winter
898,0.22054342233081964,Winter
899,0.3454918054851364,Winter
900,0.1556565088968959,Winter
901,0.2789132982252667,Winter
902,0.16086660180147552,Winter
903,0.2309127383902914,Winter
904,0.16010030430018407,Winter
905,0.2088590229452746,Winter
906,0.1849459305670809,Winter
907,0.19213657597990513,Winter
908,0.26410271846337574,Winter
909,0.15469242865050303,Winter
910,0.2119638334752275,Winter
911,0.18632963618707438,Winter
912,0.23277403932193258,Winter
913,0.20024420139457055,Winter
914,0.18355054858107311,Winter
915,0.23671226671125034,Winter
916,0.18238778617288198,Winter
917,0.18593428676554447,Winter
918,0.21042551527328368,Winter
919,0.1501322963236567,Winter
920,0.19779433664538038,Winter
921,0.308481084017052,Winter
922,0.131194403245014,Winter
923,0.23206880617887188,Winter
924,0.2027192474610865,Winter
925,0.16939414625150853,Winter
926,0.2554433542680811,Winter
927,0.1400760068093735,Winter
928,0.23754388660095388,Winter
929,0.2376917258593536,Winter
930,0.15099208683316226,Winter
931,0.19560063947625156,Winter
932,0.1697791942372372,Winter
933,0.20960229045599343,Winter
