,Values,Seasons
74,0.05916885173561959,Winter
75,0.04697511177785399,Winter
76,0.030950769117161252,Winter
77,0.01030614230991478,Winter
78,0.012739426392227977,Winter
79,0.015412913453137892,Winter
80,0.0213551481514384,Winter
81,-0.023389354780539287,Winter
82,0.04284611132973261,Winter
83,0.06587995672440433,Winter
84,0.04843710781449671,Winter
85,0.05475898886355426,Winter
86,0.022823868766091486,Winter
87,0.037374883566396344,Winter
88,0.06563767774043529,Winter
89,0.020964835629204474,Winter
90,0.03987684049226494,Winter
91,-0.01836432463343362,Winter
92,0.029767258737563782,Winter
93,0.07609334499769722,Winter
94,0.0456758675550772,Winter
95,0.007175944492667092,Winter
96,0.015030510197368861,Winter
97,0.017008197318885934,Winter
98,0.044438804083046235,Winter
99,-0.0006812029535437905,Winter
100,0.0651100594605665,Winter
101,0.015150750816555637,Winter
102,0.041917793058459656,Winter
103,0.043771772525084046,Winter
104,0.07120319990664634,Winter
105,0.052746454359407655,Winter
106,-0.011010751916700257,Winter
107,0.03889776883251361,Winter
108,0.00592717363282922,Winter
109,0.045768342048884685,Winter
110,0.09327457117719837,Winter
111,0.05161177826919819,Winter
112,0.0504004637565799,Winter
113,0.014880939776954809,Winter
114,0.017810384516379486,Winter
115,0.03732894446984651,Winter
116,0.0738356022335245,Winter
117,0.0636664897787658,Winter
118,0.05655515505730165,Winter
119,0.03403809321705583,Winter
120,-0.00901076300646085,Winter
121,0.04410982905179832,Winter
122,0.04768747978655061,Winter
123,0.02995570139503093,Winter
124,-0.005658796124629302,Winter
125,0.013175484717743663,Winter
126,0.027761286552797658,Winter
127,0.02322676923541743,Winter
128,0.05510284740504764,Winter
129,0.05941306487215089,Winter
130,0.0010875662520237594,Winter
131,0.059529135292601544,Winter
132,0.056170336996192005,Winter
133,0.08502882614699843,Winter
134,0.07811034817243886,Winter
135,-0.0052438980678148036,Winter
136,0.01950004261201472,Winter
137,0.05478962005063389,Winter
138,-0.0056253491931912945,Winter
139,0.05656454974276766,Winter
140,0.06704854880243905,Winter
141,0.037331366862840824,Winter
142,0.04931224900116017,Winter
143,0.02801859516221583,Winter
144,0.039078275042257415,Winter
145,0.03753014043366826,Winter
146,0.060923575892897604,Winter
147,0.028820912835492294,Winter
148,0.03052573369183499,Winter
149,0.02967796312257437,Winter
150,0.011417325312557852,Winter
151,0.02332901900079148,Winter
152,0.006484656667119906,Winter
153,0.049137707501366944,Winter
154,0.05052857450134348,Winter
155,0.08114893238227766,Winter
156,0.028674174367344856,Winter
157,0.028108090859406156,Winter
158,-0.0070940042055945285,Winter
159,0.023371056408071748,Winter
160,0.04469277145850129,Winter
161,0.002122695269760855,Winter
162,0.02037967505657752,Winter
163,-0.0017021690105079486,Winter
164,-0.001717166608820958,Winter
165,0.03270582829877977,Winter
166,0.08022922024536489,Winter
167,0.024200147130595925,Winter
168,0.07869175159033256,Winter
169,0.06338609642819898,Winter
170,0.05567648090847484,Winter
171,0.028570341186527216,Winter
172,0.07949495706289303,Winter
173,0.025467404642122826,Winter
174,0.01623228287859833,Winter
175,0.035571989019604476,Winter
176,0.04479205483785671,Winter
177,0.03068004911618636,Winter
178,0.05387125594062286,Winter
179,0.028751336567068898,Winter
180,0.03027838790536032,Winter
181,0.04475900634918295,Winter
182,0.02884716949448862,Winter
183,0.03933404946076115,Winter
184,0.010528561073453251,Winter
185,0.040282264691020135,Winter
186,0.031562969838819385,Winter
187,0.010029879661673043,Winter
188,-0.04645883296621693,Winter
189,0.007192331222477969,Winter
190,-0.01527911892235727,Winter
191,0.04655353833825155,Winter
192,0.01952638806983614,Winter
193,-0.026026021798622907,Winter
194,0.022774541752119702,Winter
195,0.03157792389495619,Winter
196,0.08763275374078394,Winter
197,0.06122212130450985,Winter
198,0.08117543385694637,Winter
199,0.043439556386603614,Winter
200,0.039317847190043664,Winter
201,0.04575708410870071,Winter
202,0.01003939828591809,Winter
203,0.06897589127052094,Winter
204,0.07589178072905944,Winter
205,0.0329191452442291,Winter
206,0.04843818826813966,Winter
207,0.02786954094582136,Winter
208,0.06275590520087372,Winter
209,0.04399877802964755,Winter
210,0.021136567412357796,Winter
211,0.0061069579738235605,Winter
212,0.027976172970774434,Winter
213,0.038458648063894235,Winter
214,0.007255707189916015,Winter
215,-0.040288701486108844,Winter
216,0.1016826370038657,Winter
217,0.04368732011422333,Winter
218,0.047235722869905274,Winter
219,0.08888033941554893,Winter
220,0.06336501836914689,Winter
221,0.05836914319798307,Winter
222,0.03761831263496737,Winter
223,0.048968782974874,Winter
224,0.0437840420680812,Winter
225,0.061338982236767196,Winter
226,0.04742502931597158,Winter
227,0.05955374326684995,Winter
228,0.08819548778565753,Winter
229,0.022028731065367523,Winter
230,0.02776308330236594,Winter
231,0.02431231180489892,Winter
232,0.005504364682136682,Winter
233,0.06713295523598545,Winter
234,0.00837705843232033,Winter
235,0.03220458106635096,Winter
236,0.007359173130907544,Winter
237,0.08760774269081004,Winter
238,0.0470735115811835,Winter
239,0.05337429336545753,Winter
240,0.05025558314986463,Winter
241,0.024413981172559756,Winter
242,0.0895297386951732,Winter
243,0.021136833075827588,Winter
244,0.007733617295169081,Winter
245,0.03538356900563197,Winter
246,0.02751486347168369,Winter
247,0.006950165331741856,Winter
248,0.076469225525283,Winter
249,0.03963599903566182,Winter
250,0.03328537430089264,Winter
251,0.04418895871555148,Winter
252,0.02021049292572485,Winter
253,0.08522895758207302,Winter
254,0.029081543686396247,Winter
255,-0.015358070436761956,Winter
256,0.04007493011803711,Winter
257,0.057260441443702535,Winter
258,0.055012442094152764,Winter
259,0.11299434795612637,Winter
260,0.06608293802892427,Winter
261,0.04523526771662092,Winter
262,0.03859867798240374,Winter
263,0.051028616214099466,Winter
264,-0.025501051423225396,Winter
265,0.02805762448803966,Winter
266,0.05024593680111943,Winter
267,0.07971830973603089,Winter
268,0.028096192086879135,Winter
269,0.03822666402728798,Winter
270,0.056109334686994625,Winter
271,0.07819536704775265,Winter
272,0.050633187466659,Winter
273,0.04544996153704553,Winter
274,0.022674627856431265,Winter
275,0.04802671631443133,Winter
276,0.04553826420494691,Winter
277,0.03890644065673274,Winter
278,0.06480124752613678,Winter
279,0.022317140867599214,Winter
280,0.0476138309582543,Winter
281,-0.02054641444507555,Winter
282,-0.008833750700806947,Winter
283,0.05417086597895959,Winter
284,-0.0060630967291376205,Winter
285,0.07071114556327235,Winter
286,0.0679730128342803,Winter
287,0.011845604484685527,Winter
288,0.022456208174369597,Winter
289,0.03702041249207077,Winter
290,-0.023424110981361185,Winter
291,0.02656001681224245,Winter
292,0.04103704195405962,Winter
293,0.05701963909722273,Winter
294,0.044730783122565135,Winter
295,0.011585782238601308,Winter
296,-0.016512808312296578,Winter
297,0.023745830434825855,Winter
298,0.09057896339505124,Winter
299,0.05903923202473239,Winter
300,0.019941002404007542,Winter
301,0.005452063319662194,Winter
302,0.02834879369465345,Winter
303,0.03088323763237895,Winter
304,0.038769266308130976,Winter
305,0.06207665051794005,Winter
306,0.015783810925328816,Winter
307,0.04748066459080182,Winter
308,0.03474403029535027,Winter
309,-0.019507495384110837,Winter
310,0.053062217035244635,Winter
311,-0.032349269143288666,Winter
312,0.07950498169106901,Winter
313,0.04443403943231896,Winter
314,0.027763086949560256,Winter
315,-0.001598492802603206,Winter
316,-0.007643100214219788,Winter
317,0.0009245176227211784,Winter
318,0.08822848067095908,Winter
319,0.0030953230944736378,Winter
320,0.01985210934333089,Winter
321,0.046809952467193446,Winter
322,0.09114749597381624,Winter
323,0.05553620615495434,Winter
324,0.0467111956993513,Winter
325,0.04664597841463405,Winter
326,0.02856963910811594,Winter
327,0.05483654741262434,Winter
328,0.013863336436900348,Winter
329,0.08587447501645332,Winter
330,0.03317605164261848,Winter
331,0.03558647776951269,Winter
332,0.08546126432750861,Winter
333,0.035106183435752544,Winter
334,0.038650759255011546,Winter
335,0.038235448081602987,Winter
336,0.05923841905212132,Winter
337,0.03068349576593505,Winter
338,0.04846973473677717,Winter
339,0.011771812796171302,Winter
340,0.027799701653651226,Winter
341,0.02396420654870031,Winter
342,-0.0023833344627575926,Winter
343,0.09772619926496928,Winter
344,0.04437928286274369,Winter
345,-0.005159456305455253,Winter
346,0.06150013029609996,Winter
347,0.0641902098310239,Winter
348,0.04198579316698502,Winter
349,0.015842598087738975,Winter
350,-0.0004401277244825805,Winter
351,0.05562621703998753,Winter
352,0.02120773494565329,Winter
353,0.07383338190144509,Winter
354,0.054170434552912365,Winter
355,0.08550806958527514,Winter
356,0.03337978465397738,Winter
357,-0.03218426989500747,Winter
358,0.018889733724293048,Winter
359,0.021657514104008117,Winter
360,0.050913908722704,Winter
361,0.02722045343395024,Winter
362,0.058994693631577194,Winter
363,-0.02737966838003285,Winter
364,0.020566685564337432,Winter
365,0.049132607116572115,Winter
366,0.021020708141531487,Winter
367,0.028921577108586425,Winter
368,0.053081604539675475,Winter
369,0.0324743320220426,Winter
370,0.014978166231724738,Winter
371,0.1256163002404903,Winter
372,0.06310818262586533,Winter
373,0.051142316405610795,Winter
374,0.04753222129983796,Winter
375,0.0016967357941052204,Winter
376,0.04313206078197475,Winter
377,0.06785775416965278,Winter
378,0.05819679457168621,Winter
379,0.023429064093297106,Winter
380,0.024390329143027654,Winter
381,0.09361289033509854,Winter
382,0.08086117900263533,Winter
383,0.02562135492580504,Winter
384,0.07848155906574256,Winter
385,0.047980893760130844,Winter
386,0.03061642737367285,Winter
387,0.07066592659537835,Winter
388,0.09453828150784205,Winter
389,0.05521373150594426,Winter
390,0.03812905147107975,Winter
391,0.10114413714261289,Winter
392,0.00600911219136782,Winter
393,0.049990724530817945,Winter
394,0.004533706426562121,Winter
395,0.08913852923623437,Winter
396,0.03219296374669573,Winter
397,0.06341241002345185,Winter
398,0.021762013989518006,Winter
399,0.04001293152059428,Winter
400,0.061212288120123526,Winter
401,-0.03936524721715045,Winter
402,0.043733908276463694,Winter
403,0.02557989994485111,Winter
404,0.029007165135617047,Winter
405,0.0548004052524791,Winter
406,0.020519017076615527,Winter
407,0.0426252735047315,Winter
408,0.06151830514371787,Winter
409,0.0515071500473617,Winter
410,0.01774656453379509,Winter
411,0.05335019401871678,Winter
412,0.018684286769194498,Winter
413,0.10115975574662299,Winter
414,0.025410314764252824,Winter
415,0.04423581294760435,Winter
416,0.07981258903223301,Winter
417,0.02880970340171155,Winter
418,0.03456037957396572,Winter
419,0.004672863408687465,Winter
420,0.03918222241922685,Winter
421,0.009693678772903527,Winter
422,0.02109104116220456,Winter
423,0.021789079513450396,Winter
424,0.055476556014093015,Winter
425,0.06515800199655501,Winter
426,0.08924707493977753,Winter
427,0.05501293347178374,Winter
428,0.033720268146518004,Winter
429,0.039779891522290264,Winter
430,0.025195714394598268,Winter
431,0.09044132227281933,Winter
432,0.027789369917834383,Winter
433,0.04400862847066569,Winter
434,0.003257535141725682,Winter
435,0.015881760315213937,Winter
436,0.02990668203283441,Winter
437,0.03975444972575226,Winter
438,0.039855209656005905,Winter
439,0.03254560653388895,Winter
440,0.06750413274121551,Winter
441,0.07256185369451601,Winter
442,0.06066090734916949,Winter
443,0.030821916652563678,Winter
444,0.0018201704665153115,Winter
445,0.00812248951178898,Winter
446,0.04267159309537527,Winter
447,0.004227238564376559,Winter
448,0.005989226624036457,Winter
449,0.031634360999417896,Winter
450,0.042289664156728,Winter
451,0.04679527723335805,Winter
452,0.02886416702939144,Winter
453,0.021228611557152353,Winter
454,0.028675806969347715,Winter
455,0.06454145578923805,Winter
456,0.028188564891789322,Winter
457,0.01102192941643762,Winter
458,0.05184254216675335,Winter
459,0.0006929166074640669,Winter
460,0.03282524363732433,Winter
461,0.04356969985708646,Winter
462,0.04288276851489482,Winter
463,0.027964231892825073,Winter
464,-0.004486606702590138,Winter
465,-0.004404964703696026,Winter
466,0.054830236825685344,Winter
467,0.052274471033170455,Winter
468,0.08850692142138931,Winter
469,-0.011018941349374546,Winter
470,0.010662656247701154,Winter
471,0.03667391958524345,Winter
472,0.06137706461431023,Winter
473,0.02609433636676244,Winter
474,0.03311290770845053,Winter
475,-0.002440540354488781,Winter
476,0.04145803980760892,Winter
477,0.035977709132806034,Winter
478,0.00816531792547398,Winter
479,0.05392431425944884,Winter
480,0.0796477773391513,Winter
481,0.07632892624309504,Winter
482,0.006393988880442709,Winter
483,-0.013882805540705832,Winter
484,0.017245677707100112,Winter
485,0.04843586503820976,Winter
486,0.03680968674675336,Winter
487,0.10137582652060229,Winter
488,0.02391828050532447,Winter
489,-0.004044877351119492,Winter
490,-0.022520157178605234,Winter
491,0.048678264544048444,Winter
492,0.09131701937601656,Winter
493,0.042741201537667084,Winter
494,-0.009577002262112118,Winter
495,0.043619137213358194,Winter
496,-0.00980689931273617,Winter
497,0.0841526659003961,Winter
498,0.010078672579160328,Winter
499,0.07033078193245895,Winter
500,0.01196005716499091,Winter
501,-0.0004861903070784504,Winter
502,0.004844290321348185,Winter
503,-0.01332397679067011,Winter
504,0.06702802694187898,Winter
505,0.07881282333102689,Winter
506,0.016107728711588932,Winter
507,0.023164699520900497,Winter
508,0.05729481195789226,Winter
509,0.052576499874800356,Winter
510,0.04686981326389707,Winter
511,0.020379109484810955,Winter
512,0.012909034559851991,Winter
513,0.033375726295195085,Winter
514,0.017125306063187986,Winter
515,0.08119402501298902,Winter
516,0.021252373795491986,Winter
517,0.018287108842909655,Winter
518,0.03886128797308863,Winter
519,0.08346948795085443,Winter
520,0.09736785817503009,Winter
521,0.10336199533158877,Winter
522,0.024407372097394728,Winter
523,0.04692722231210902,Winter
524,0.02678580372785898,Winter
525,0.04663971576797049,Winter
526,0.041138154863873476,Winter
527,0.0778872448296009,Winter
528,0.07019541253789777,Winter
529,0.002703863043093969,Winter
530,0.0799839276812163,Winter
531,-0.0006466765972191774,Winter
532,0.026402383691883538,Winter
533,0.020611387894057545,Winter
534,0.056593133900513036,Winter
535,0.05396659722714572,Winter
536,0.04231538556308846,Winter
537,0.06968521211533314,Winter
538,-0.0007498557177219277,Winter
539,0.0505448037269845,Winter
540,0.06484203986374569,Winter
541,0.07701371109361288,Winter
542,0.053326785143150916,Winter
543,0.02048380745176675,Winter
544,0.0562263748971779,Winter
545,0.010738259003674856,Winter
546,0.04884532349309112,Winter
547,0.045739596512668575,Winter
548,0.03348071060957924,Winter
549,-0.016650532945913298,Winter
550,-0.001842045478675761,Winter
551,0.04781653739994399,Winter
552,0.01480875254762044,Winter
553,0.026369470318727432,Winter
554,0.07884613043719388,Winter
555,0.019279825218444187,Winter
556,0.017188447749613252,Winter
557,0.06272275331238623,Winter
558,0.10549393201535424,Winter
559,0.030521050010762912,Winter
560,0.06149231580319239,Winter
561,0.026766153030548308,Winter
562,0.02032663745164822,Winter
563,0.026922223697041007,Winter
564,0.06687744618363417,Winter
565,-0.0012965149598736514,Winter
566,0.05544278678413492,Winter
567,0.02879445962055101,Winter
568,0.04863341556720792,Winter
569,0.04246203626815499,Winter
570,0.03710115116396372,Winter
571,-0.012639904400127567,Winter
572,0.046103764197588104,Winter
573,0.015495164232543431,Winter
574,0.02988993856701528,Winter
575,0.051471170510949724,Winter
576,-0.023169507886840687,Winter
577,0.04454722719916274,Winter
578,-0.031232339454339973,Winter
579,0.0722715725035114,Winter
580,0.04164613614309262,Winter
581,0.04294187465433198,Winter
582,0.07680011350177007,Winter
583,0.012906917655714705,Winter
584,0.05254221597071676,Winter
585,0.04173677097793317,Winter
586,0.050899304734540296,Winter
587,-0.015533565640352211,Winter
588,0.018999730483361288,Winter
589,0.05245292478488179,Winter
590,-0.010068481174217204,Winter
591,0.030305307274320653,Winter
592,0.02956962865719943,Winter
593,0.07531119444887888,Winter
594,0.06544905032237358,Winter
595,0.0823927233325785,Winter
596,0.04572889764257014,Winter
597,0.07133085575167138,Winter
598,0.02968364994881442,Winter
599,0.05049745358861403,Winter
600,0.054450912343223176,Winter
601,0.06382458195138133,Winter
602,0.007322760061078808,Winter
603,0.04705000983941695,Winter
604,0.02324431847942453,Winter
605,-0.020494119578504395,Winter
606,0.04426203199876444,Winter
607,0.04530935884411531,Winter
608,0.040920892950244335,Winter
609,0.01697752587123759,Winter
610,0.014956570470944041,Winter
611,0.06220940707321246,Winter
612,0.022605459831456454,Winter
613,0.04289568462436529,Winter
614,0.08104443283179741,Winter
615,0.03865903132708911,Winter
616,0.06965482897305034,Winter
617,0.05843144997064315,Winter
618,0.019504942283050292,Winter
619,0.08156124930128372,Winter
620,0.019135232749436532,Winter
621,0.04583323298231625,Winter
622,0.04175725179967436,Winter
623,0.015461486722017274,Winter
624,0.043542151827579006,Winter
625,0.0749313306655193,Winter
626,0.07685830220345083,Winter
627,0.053713801313115886,Winter
628,0.022472204635482076,Winter
629,0.030728935405944135,Winter
630,0.05999455098426931,Winter
631,0.03183903953455229,Winter
632,0.06542292787138358,Winter
633,0.033602981710893313,Winter
634,0.08186206559191345,Winter
635,0.021704710137923647,Winter
636,0.02952436205696223,Winter
637,0.03137273752051033,Winter
638,0.01032571231447333,Winter
639,0.04764886118423667,Winter
640,0.014834077993280459,Winter
641,0.0723494978155223,Winter
642,0.023833399693431217,Winter
643,0.002292716137508588,Winter
644,0.055435110884986705,Winter
645,0.02564576784390072,Winter
646,0.026359158689195215,Winter
647,0.031374307458451385,Winter
648,0.037108353862773766,Winter
649,0.03970155212037418,Winter
650,0.015474736437440496,Winter
651,0.04371850135296217,Winter
652,0.02490999303221809,Winter
653,0.07070305731411147,Winter
654,0.07065741679056446,Winter
655,0.07399695948345443,Winter
656,0.03301549178992421,Winter
657,0.02046779051986905,Winter
658,0.0007596252606480282,Winter
659,0.023917360641331056,Winter
660,0.017005132495736323,Winter
661,0.043947017035657114,Winter
662,0.018364700975586214,Winter
663,0.012386123512119492,Winter
664,0.09448522060075976,Winter
665,0.09344443477733527,Winter
666,0.06263564963323374,Winter
667,0.03555702501397408,Winter
668,0.047474400301794006,Winter
669,0.036627696776125096,Winter
670,-0.0018556965571719375,Winter
671,0.0918555735408631,Winter
672,0.04087366033357068,Winter
673,0.00980745928786329,Winter
674,0.03812910074983939,Winter
675,-0.05762429271171758,Winter
676,0.08499771859638529,Winter
677,0.07844709241395531,Winter
678,0.0864814902027361,Winter
679,0.022828633451417987,Winter
680,0.07160255134630815,Winter
681,0.0702782931684721,Winter
682,0.02846566720067053,Winter
683,0.08075822077854024,Winter
684,0.01612270375519921,Winter
685,0.0403921435970009,Winter
686,0.03603773341764149,Winter
687,0.026156652970549713,Winter
688,0.03341051435437415,Winter
689,0.08280074731693403,Winter
690,0.02710238688179258,Winter
691,0.013456234936815279,Winter
692,0.07797581358947762,Winter
693,0.04961541294516888,Winter
694,0.019187053791682986,Winter
695,0.07508660240058491,Winter
696,0.06760335394913032,Winter
697,0.009869814041354539,Winter
698,0.027701216375134487,Winter
699,0.04910803031807046,Winter
700,0.011687307520889784,Winter
701,0.09590702720471786,Winter
702,0.048654790691846875,Winter
703,-0.01731415710123428,Winter
704,0.0319728555387742,Winter
705,0.08374512538655884,Winter
706,0.06801990242551763,Winter
707,0.08745364019919186,Winter
708,0.05568747937740663,Winter
709,-0.005748816432494959,Winter
710,-0.008933728965930171,Winter
711,0.04103472979824186,Winter
712,0.10510343682185927,Winter
713,0.07621318305555527,Winter
714,0.021040973177417124,Winter
715,0.014634204416398013,Winter
716,0.000571229265361765,Winter
717,0.059032701565645454,Winter
718,0.0317866476130222,Winter
719,-0.0002871573626633216,Winter
720,0.04556058491006925,Winter
721,0.047858475294934935,Winter
722,0.055251202465452696,Winter
723,0.04881486238872886,Winter
724,0.012534478625337773,Winter
725,0.019688082099204376,Winter
726,0.06674819749146678,Winter
727,0.023381764392623534,Winter
728,-0.0059844076880824874,Winter
729,0.007729492846258857,Winter
730,0.06707146501949719,Winter
731,0.0232447901622986,Winter
732,0.020650050766368677,Winter
733,0.08026968191262145,Winter
734,-0.014323003593321402,Winter
735,0.034676193651889585,Winter
736,0.03301754337290913,Winter
737,0.044663635728217424,Winter
738,0.027234633842861455,Winter
739,0.02200211339270179,Winter
740,0.03894970058701321,Winter
741,0.07518186997699182,Winter
742,0.048664688997798335,Winter
743,0.043332614015979085,Winter
744,0.02058017112449798,Winter
745,0.026921594518565,Winter
746,0.0458339203106867,Winter
747,0.07088885893567098,Winter
748,0.043456723981963964,Winter
749,0.05276891672983654,Winter
750,0.033881968691795716,Winter
751,-0.004509818354184395,Winter
752,0.006235473558271131,Winter
753,0.03512725047504326,Winter
754,0.03843050899034281,Winter
755,0.06662900090588561,Winter
756,0.024420067547914478,Winter
757,0.041255843080922394,Winter
758,0.008104678004575849,Winter
759,0.015389707730950792,Winter
760,0.003848904416924137,Winter
761,0.05019208515373363,Winter
762,0.05229910014762442,Winter
763,0.05943296524130782,Winter
764,0.030483468676285073,Winter
765,0.061912816477643226,Winter
766,0.003488721942825807,Winter
767,0.0017609131349618466,Winter
768,0.04210962740321112,Winter
769,-0.0024577186453480842,Winter
770,0.05877365026223649,Winter
771,0.023686697446795416,Winter
772,0.027603372777048964,Winter
773,0.05574435664003753,Winter
774,0.01586638165679737,Winter
775,0.07186522856697361,Winter
776,0.02314645473741908,Winter
777,0.04449137680883528,Winter
778,0.02810451676564199,Winter
779,0.044575502382887044,Winter
780,0.015302004204332382,Winter
781,0.029743854119273657,Winter
782,0.023595291656504536,Winter
783,0.05701980443513285,Winter
784,0.07616480129327836,Winter
785,0.0549986366301968,Winter
786,0.058863998147069975,Winter
787,0.0163524810224984,Winter
788,0.04329989623135835,Winter
789,0.0374192781583603,Winter
790,0.018077928736448534,Winter
791,0.052207910068301805,Winter
792,0.05867233263157122,Winter
793,0.04327538873064117,Winter
794,0.08160310515365135,Winter
795,0.0406493337306643,Winter
796,0.01992282803592023,Winter
797,0.0733379277528769,Winter
798,0.023237762733230957,Winter
799,0.0237756912295208,Winter
800,0.03672204336778774,Winter
801,0.03237648327740809,Winter
802,0.09378538455903833,Winter
803,0.011539605665157809,Winter
804,0.02251674780674686,Winter
805,0.011501735800408145,Winter
806,0.07055795967628717,Winter
807,0.03589615056179701,Winter
808,-0.0037722833306290016,Winter
809,0.019769293764945912,Winter
810,0.06003009712401794,Winter
811,0.04848879424969568,Winter
812,0.007845554794063618,Winter
813,0.0329870527356027,Winter
814,0.06396542344553274,Winter
815,0.041196297900525036,Winter
816,0.0240878299037292,Winter
817,0.010584001040255557,Winter
818,0.03785876447562102,Winter
819,0.09569149726450132,Winter
820,0.04019575330132948,Winter
821,0.08801341377748667,Winter
822,0.06875533779623613,Winter
823,0.020983514822880415,Winter
824,0.019995769312283893,Winter
825,0.0552900141606739,Winter
826,0.04415547793635256,Winter
827,0.06444548346365953,Winter
828,0.020161575561401798,Winter
829,-0.03381104154363008,Winter
830,0.006822637267206569,Winter
831,-0.013138705063178862,Winter
832,0.048871666607424015,Winter
833,-0.0028232128098179612,Winter
834,0.036596795415156626,Winter
835,0.061306416608493515,Winter
836,0.0643745648605444,Winter
837,0.022215428137829826,Winter
838,0.03994721722649146,Winter
839,0.06927820547791946,Winter
840,0.05557396287491255,Winter
841,0.03336225604693285,Winter
842,0.03842359727230411,Winter
843,0.052624430680490816,Winter
844,0.047218049356853156,Winter
845,0.03864624968707907,Winter
846,0.013470016537041557,Winter
847,0.016149422813985456,Winter
848,0.04436553104982027,Winter
849,0.02398501789869814,Winter
850,0.033709280616005456,Winter
851,0.044463632461618816,Winter
852,0.033858426252115846,Winter
853,0.07398716664570372,Winter
854,0.011736131462714662,Winter
855,0.08180451549020207,Winter
856,0.023593258943358907,Winter
857,0.015041269045989635,Winter
858,0.025077847254336275,Winter
859,0.038611350672920694,Winter
860,0.037364354640394636,Winter
861,-0.009576027842887289,Winter
862,0.08895885269166902,Winter
863,0.08413032209707969,Winter
864,0.013577371354471157,Winter
865,0.00654772715208087,Winter
866,0.043332858505613026,Winter
867,0.0018388868760500438,Winter
868,0.11095930570585365,Winter
869,0.07078018367714252,Winter
870,0.03697799086805621,Winter
871,0.013626630645415215,Winter
872,0.07470584798526002,Winter
873,0.06185547733953325,Winter
874,0.09016690886961365,Winter
875,0.035982529900822506,Winter
876,0.018013516958835858,Winter
877,0.010178570459179666,Winter
878,0.023765295814697357,Winter
879,0.030887055647425703,Winter
880,0.029890379596960844,Winter
881,0.021211667934671472,Winter
882,0.05115404885354333,Winter
883,0.0448889205717692,Winter
884,0.041212669730050694,Winter
885,0.043350208251172084,Winter
886,0.0345484360862955,Winter
887,0.009156193173237664,Winter
888,0.06815054277842615,Winter
889,0.0969871937632206,Winter
890,0.025428827551541994,Winter
891,0.0582284770774357,Winter
892,0.010836742178397068,Winter
893,0.08629717884923942,Winter
894,-0.00699765058835944,Winter
895,0.09745734054790513,Winter
896,0.014010534735064549,Winter
897,0.03962656013576163,Winter
898,0.08663258095556334,Winter
899,0.011385229819751456,Winter
900,0.047664184595842304,Winter
901,0.02450984369716161,Winter
902,-0.00486504926095201,Winter
903,0.06598113572302984,Winter
904,0.06576562162119642,Winter
905,0.05595164027026164,Winter
906,0.06782238350662581,Winter
907,0.03189652342586579,Winter
908,0.03820579914426176,Winter
909,0.07757799223535938,Winter
910,0.09147566609874631,Winter
911,0.06719772952528308,Winter
912,0.018505128831634583,Winter
913,0.024757335470169582,Winter
914,0.019865613641149013,Winter
915,0.02209740985287888,Winter
916,0.06967771085161235,Winter
917,0.0297887373468738,Winter
918,0.09129651264360762,Winter
919,0.05919375133615676,Winter
920,0.05067253274759534,Winter
921,0.027702545697751844,Winter
922,0.0489831135871022,Winter
923,0.01847197473731599,Winter
924,0.02529136975722317,Winter
